onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Surgeon	6	14	L
3.01	3.17	Recipient	Surgeon	6	14	L
6.18	0	Payoff	Surgeon	6	14	L
9.91	0	Choice	Surgeon	6	14	L
12.92	0	Fixation	Irish	5	20	R
15.92	3.17	Recipient	Irish	5	20	R
19.09	0	Payoff	Irish	5	20	R
22.78	0	Choice	Irish	5	20	R
25.79	0	Fixation	Jewish	6	14	R
30.80	3.17	Recipient	Jewish	6	14	R
33.97	0	Payoff	Jewish	6	14	R
38.16	0	Choice	Jewish	6	14	R
41.17	0	Fixation	PrisonInmate	15	15	L
44.17	3.17	Recipient	PrisonInmate	15	15	L
47.35	0	Payoff	PrisonInmate	15	15	L
50.90	0	Choice	PrisonInmate	15	15	L
53.91	0	Fixation	Accountant	14	6	R
56.91	3.17	Recipient	Accountant	14	6	R
60.09	0	Payoff	Accountant	14	6	R
63.94	0	Choice	Accountant	14	6	R
66.95	0	Fixation	PrisonInmate	14	6	R
69.96	3.17	Recipient	PrisonInmate	14	6	R
73.13	0	Payoff	PrisonInmate	14	6	R
77.21	0	Choice	PrisonInmate	14	6	R
80.23	0	Fixation	Spanish	6	14	R
82.23	3.17	Recipient	Spanish	6	14	R
85.40	0	Payoff	Spanish	6	14	R
89.30	0	Choice	Spanish	6	14	R
92.31	0	Fixation	Arab	15	9	R
94.31	3.17	Recipient	Arab	15	9	R
97.48	0	Payoff	Arab	15	9	R
101.36	0	Choice	Arab	15	9	R
104.37	0	Fixation	Nurse	6	14	L
107.37	3.17	Recipient	Nurse	6	14	L
110.54	0	Payoff	Nurse	6	14	L
114.62	0	Choice	Nurse	6	14	L
117.63	0	Fixation	Greek	15	15	L
121.64	3.17	Recipient	Greek	15	15	L
124.81	0	Payoff	Greek	15	15	L
128.63	0	Choice	Greek	15	15	L
131.64	0	Fixation	Surgeon	14	6	R
138.64	3.17	Recipient	Surgeon	14	6	R
141.81	0	Payoff	Surgeon	14	6	R
145.63	0	Choice	Surgeon	14	6	R
148.64	0	Fixation	Farmer	15	9	R
152.64	3.17	Recipient	Farmer	15	9	R
155.81	0	Payoff	Farmer	15	9	R
159.96	0	Choice	Farmer	15	9	R
162.97	0	Fixation	Olympicathlete	5	20	L
165.98	3.17	Recipient	Olympicathlete	5	20	L
169.15	0	Payoff	Olympicathlete	5	20	L
172.83	0	Choice	Olympicathlete	5	20	L
175.84	0	Fixation	Welfarerecipient	5	5	R
179.85	3.17	Recipient	Welfarerecipient	5	5	R
183.02	0	Payoff	Welfarerecipient	5	5	R
186.75	0	Choice	Welfarerecipient	5	5	R
189.76	0	Fixation	PrisonInmate	15	9	R
193.76	3.17	Recipient	PrisonInmate	15	9	R
196.93	0	Payoff	PrisonInmate	15	9	R
200.92	0	Choice	PrisonInmate	15	9	R
203.93	0	Fixation	PrisonInmate	20	5	R
206.94	3.17	Recipient	PrisonInmate	20	5	R
210.11	0	Payoff	PrisonInmate	20	5	R
214.05	0	Choice	PrisonInmate	20	5	R
217.06	0	Fixation	Irish	15	9	R
227.07	3.17	Recipient	Irish	15	9	R
230.24	0	Payoff	Irish	15	9	R
233.94	0	Choice	Irish	15	9	R
236.95	0	Fixation	Drugaddiction	5	20	R
