onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Spanish	15	15	L
4.01	4.71	Recipient	Spanish	15	15	L
8.72	0	Payoff	Spanish	15	15	L
15.14	0	Choice	Spanish	15	15	L
18.15	0	Fixation	Lawyer	5	5	R
21.16	4.70	Recipient	Lawyer	5	5	R
25.86	0	Payoff	Lawyer	5	5	R
31.78	0	Choice	Lawyer	5	5	R
34.79	0	Fixation	Homeless	9	15	L
38.79	4.71	Recipient	Homeless	9	15	L
43.50	0	Payoff	Homeless	9	15	L
48.69	0	Choice	Homeless	9	15	L
51.70	0	Fixation	Irish	20	5	R
54.71	4.70	Recipient	Irish	20	5	R
59.41	0	Payoff	Irish	20	5	R
65.42	0	Choice	Irish	20	5	R
68.43	0	Fixation	Jewish	6	14	R
70.44	4.71	Recipient	Jewish	6	14	R
75.14	0	Payoff	Jewish	6	14	R
80.04	0	Choice	Jewish	6	14	R
83.05	0	Fixation	Homeless	14	6	R
91.05	4.70	Recipient	Homeless	14	6	R
95.76	0	Payoff	Homeless	14	6	R
101.82	0	Choice	Homeless	14	6	R
104.83	0	Fixation	Stay-at-homeparent	5	5	R
107.84	4.71	Recipient	Stay-at-homeparent	5	5	R
112.54	0	Payoff	Stay-at-homeparent	5	5	R
119.41	0	Choice	Stay-at-homeparent	5	5	R
122.43	0	Fixation	Nurse	9	15	L
132.43	4.71	Recipient	Nurse	9	15	L
137.14	0	Payoff	Nurse	9	15	L
143.62	0	Choice	Nurse	9	15	L
146.63	0	Fixation	Japanese	5	20	R
149.64	4.71	Recipient	Japanese	5	20	R
154.34	0	Payoff	Japanese	5	20	R
160.14	0	Choice	Japanese	5	20	R
163.15	0	Fixation	British	5	20	R
166.16	4.71	Recipient	British	5	20	R
170.86	0	Payoff	British	5	20	R
177.58	0	Choice	British	5	20	R
180.59	0	Fixation	Homeless	6	14	L
183.59	4.70	Recipient	Homeless	6	14	L
188.29	0	Payoff	Homeless	6	14	L
195.57	0	Choice	Homeless	6	14	L
198.58	0	Fixation	Mentaldisability	6	14	L
202.59	4.70	Recipient	Mentaldisability	6	14	L
207.29	0	Payoff	Mentaldisability	6	14	L
214.21	0	Choice	Mentaldisability	6	14	L
217.23	0	Fixation	Irish	5	5	R
229.23	4.70	Recipient	Irish	5	5	R
233.93	0	Payoff	Irish	5	5	R
240.83	0	Choice	Irish	5	5	R
243.84	0	Fixation	Japanese	6	14	R
247.84	4.70	Recipient	Japanese	6	14	R
252.55	0	Payoff	Japanese	6	14	R
260.40	0	Choice	Japanese	6	14	R
263.41	0	Fixation	Lawyer	15	9	R
265.41	4.71	Recipient	Lawyer	15	9	R
270.12	0	Payoff	Lawyer	15	9	R
276.35	0	Choice	Lawyer	15	9	R
279.36	0	Fixation	Nurse	15	15	L
281.37	4.70	Recipient	Nurse	15	15	L
286.07	0	Payoff	Nurse	15	15	L
292.91	0	Choice	Nurse	15	15	L
295.92	0	Fixation	Welfarerecipient	20	5	R
298.92	4.71	Recipient	Welfarerecipient	20	5	R
303.63	0	Payoff	Welfarerecipient	20	5	R
311.62	0	Choice	Welfarerecipient	20	5	R
314.63	0	Fixation	Drugaddiction	9	15	R
326.63	4.71	Recipient	Drugaddiction	9	15	R
331.34	0	Payoff	Drugaddiction	9	15	R
339.86	0	Choice	Drugaddiction	9	15	R
342.87	0	Fixation	Olympicathlete	9	15	R
345.88	4.71	Recipient	Olympicathlete	9	15	R
350.58	0	Payoff	Olympicathlete	9	15	R
357.57	0	Choice	Olympicathlete	9	15	R
360.58	0	Fixation	Spanish	5	20	R
363.58	4.70	Recipient	Spanish	5	20	R
368.29	0	Payoff	Spanish	5	20	R
375.67	0	Choice	Spanish	5	20	R
378.67	0	Fixation	Stay-at-homeparent	15	9	R
388.68	4.71	Recipient	Stay-at-homeparent	15	9	R
393.39	0	Payoff	Stay-at-homeparent	15	9	R
398.27	0	Choice	Stay-at-homeparent	15	9	R
401.28	0	Fixation	Elderly	5	5	R
404.28	4.70	Recipient	Elderly	5	5	R
408.98	0	Payoff	Elderly	5	5	R
414.90	0	Choice	Elderly	5	5	R
