onset	duration	event_type	recipient	selfpay	recipientpay	button
0.00	0	Fixation	Spanish	6	14	R
3.01	5.49	Recipient	Spanish	6	14	R
8.50	0	Payoff	Spanish	6	14	R
14.55	0	Choice	Spanish	6	14	R
17.57	0	Fixation	Homeless	14	6	R
24.58	5.49	Recipient	Homeless	14	6	R
30.07	0	Payoff	Homeless	14	6	R
37.15	0	Choice	Homeless	14	6	R
40.16	0	Fixation	Olympicathlete	15	9	R
43.17	5.49	Recipient	Olympicathlete	15	9	R
48.66	0	Payoff	Olympicathlete	15	9	R
56.86	0	Choice	Olympicathlete	15	9	R
59.88	0	Fixation	Olympicathlete	9	15	L
68.89	5.49	Recipient	Olympicathlete	9	15	L
74.38	0	Payoff	Olympicathlete	9	15	L
82.03	0	Choice	Olympicathlete	9	15	L
85.05	0	Fixation	Accountant	5	20	R
88.05	5.49	Recipient	Accountant	5	20	R
93.54	0	Payoff	Accountant	5	20	R
100.59	0	Choice	Accountant	5	20	R
103.61	0	Fixation	Lawyer	9	15	R
105.62	5.49	Recipient	Lawyer	9	15	R
111.11	0	Payoff	Lawyer	9	15	R
118.44	0	Choice	Lawyer	9	15	R
121.45	0	Fixation	Elderly	5	5	R
123.46	5.49	Recipient	Elderly	5	5	R
128.96	0	Payoff	Elderly	5	5	R
136.35	0	Choice	Elderly	5	5	R
139.37	0	Fixation	Irish	20	5	L
142.38	5.49	Recipient	Irish	20	5	L
147.87	0	Payoff	Irish	20	5	L
153.78	0	Choice	Irish	20	5	L
156.80	0	Fixation	Lawyer	15	9	L
160.81	5.49	Recipient	Lawyer	15	9	L
166.30	0	Payoff	Lawyer	15	9	L
173.05	0	Choice	Lawyer	15	9	L
176.07	0	Fixation	Spanish	20	5	L
180.08	5.49	Recipient	Spanish	20	5	L
185.57	0	Payoff	Spanish	20	5	L
191.99	0	Choice	Spanish	20	5	L
195.00	0	Fixation	Mentaldisability	5	20	R
207.01	5.49	Recipient	Mentaldisability	5	20	R
212.50	0	Payoff	Mentaldisability	5	20	R
220.45	0	Choice	Mentaldisability	5	20	R
223.46	0	Fixation	Greek	15	9	L
226.46	5.49	Recipient	Greek	15	9	L
231.95	0	Payoff	Greek	15	9	L
239.04	0	Choice	Greek	15	9	L
242.05	0	Fixation	Elderly	20	5	R
246.06	5.49	Recipient	Elderly	20	5	R
251.55	0	Payoff	Elderly	20	5	R
257.80	0	Choice	Elderly	20	5	R
260.80	0	Fixation	Spanish	15	9	L
262.81	5.49	Recipient	Spanish	15	9	L
268.30	0	Payoff	Spanish	15	9	L
274.55	0	Choice	Spanish	15	9	L
277.56	0	Fixation	Elderly	9	15	L
280.56	5.49	Recipient	Elderly	9	15	L
286.05	0	Payoff	Elderly	9	15	L
293.11	0	Choice	Elderly	9	15	L
296.12	0	Fixation	Farmer	5	5	R
298.12	5.49	Recipient	Farmer	5	5	R
303.61	0	Payoff	Farmer	5	5	R
310.14	0	Choice	Farmer	5	5	R
313.15	0	Fixation	Arab	15	9	L
316.15	5.49	Recipient	Arab	15	9	L
321.64	0	Payoff	Arab	15	9	L
327.82	0	Choice	Arab	15	9	L
330.82	0	Fixation	Olympicathlete	15	15	L
333.83	5.49	Recipient	Olympicathlete	15	15	L
339.32	0	Payoff	Olympicathlete	15	15	L
345.36	0	Choice	Olympicathlete	15	15	L
348.37	0	Fixation	Mentaldisability	15	9	R
350.38	5.49	Recipient	Mentaldisability	15	9	R
355.87	0	Payoff	Mentaldisability	15	9	R
363.67	0	Choice	Mentaldisability	15	9	R
366.68	0	Fixation	Surgeon	9	15	L
370.68	5.49	Recipient	Surgeon	9	15	L
