onset	duration	event_type	recipient	selfpay	recipientpay	button
0.04	0	Fixation	Lawyer	20	5	L
4.04	3.35	Recipient	Lawyer	20	5	L
7.39	0	Payoff	Lawyer	20	5	L
15.62	0	Choice	Lawyer	20	5	L
18.64	0	Fixation	Homeless	15	9	R
22.64	3.35	Recipient	Homeless	15	9	R
25.99	0	Payoff	Homeless	15	9	R
31.30	0	Choice	Homeless	15	9	R
34.31	0	Fixation	British	15	15	L
38.32	3.35	Recipient	British	15	15	L
41.66	0	Payoff	British	15	15	L
47.76	0	Choice	British	15	15	L
50.77	0	Fixation	Nurse	5	5	R
54.78	3.35	Recipient	Nurse	5	5	R
58.13	0	Payoff	Nurse	5	5	R
64.51	0	Choice	Nurse	5	5	R
67.52	0	Fixation	Surgeon	9	15	L
70.53	3.35	Recipient	Surgeon	9	15	L
73.88	0	Payoff	Surgeon	9	15	L
79.95	0	Choice	Surgeon	9	15	L
82.96	0	Fixation	Nurse	9	15	L
86.97	3.35	Recipient	Nurse	9	15	L
90.32	0	Payoff	Nurse	9	15	L
95.44	0	Choice	Nurse	9	15	L
98.46	0	Fixation	Irish	15	15	R
101.47	3.35	Recipient	Irish	15	15	R
104.81	0	Payoff	Irish	15	15	R
112.27	0	Choice	Irish	15	15	R
115.29	0	Fixation	British	14	6	L
118.29	3.35	Recipient	British	14	6	L
121.64	0	Payoff	British	14	6	L
128.79	0	Choice	British	14	6	L
131.80	0	Fixation	Greek	15	15	R
141.81	3.35	Recipient	Greek	15	15	R
145.15	0	Payoff	Greek	15	15	R
150.34	0	Choice	Greek	15	15	R
153.35	0	Fixation	Irish	15	9	L
156.36	3.35	Recipient	Irish	15	9	L
159.71	0	Payoff	Irish	15	9	L
168.07	0	Choice	Irish	15	9	L
171.08	0	Fixation	Irish	5	5	R
175.08	3.35	Recipient	Irish	5	5	R
178.42	0	Payoff	Irish	5	5	R
185.56	0	Choice	Irish	5	5	R
188.57	0	Fixation	Drugaddiction	6	14	R
191.57	3.35	Recipient	Drugaddiction	6	14	R
194.91	0	Payoff	Drugaddiction	6	14	R
200.62	0	Choice	Drugaddiction	6	14	R
203.62	0	Fixation	Spanish	9	15	R
206.63	3.34	Recipient	Spanish	9	15	R
209.97	0	Payoff	Spanish	9	15	R
217.75	0	Choice	Spanish	9	15	R
220.76	0	Fixation	Stay-at-homeparent	20	5	NA
224.77	3.35	Recipient	Stay-at-homeparent	20	5	NA
228.11	0	Payoff	Stay-at-homeparent	20	5	NA
236.77	0	Timeout	Stay-at-homeparent	20	5	NA
239.77	0	Fixation	Drugaddiction	5	5	L
241.78	3.35	Recipient	Drugaddiction	5	5	L
245.12	0	Payoff	Drugaddiction	5	5	L
249.72	0	Choice	Drugaddiction	5	5	L
252.73	0	Fixation	Jewish	15	15	R
254.73	3.35	Recipient	Jewish	15	15	R
258.08	0	Payoff	Jewish	15	15	R
262.56	0	Choice	Jewish	15	15	R
265.57	0	Fixation	Japanese	15	15	L
270.57	3.35	Recipient	Japanese	15	15	L
273.91	0	Payoff	Japanese	15	15	L
279.70	0	Choice	Japanese	15	15	L
282.70	0	Fixation	Greek	9	15	R
284.71	3.35	Recipient	Greek	9	15	R
288.05	0	Payoff	Greek	9	15	R
294.26	0	Choice	Greek	9	15	R
297.27	0	Fixation	Lawyer	15	9	L
303.27	3.34	Recipient	Lawyer	15	9	L
