onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Lawyer	6	14	R
4.01	3.21	Recipient	Lawyer	6	14	R
7.22	0	Payoff	Lawyer	6	14	R
12.17	0	Choice	Lawyer	6	14	R
15.20	0	Fixation	Welfarerecipient	5	20	R
18.21	3.21	Recipient	Welfarerecipient	5	20	R
21.42	0	Payoff	Welfarerecipient	5	20	R
26.28	0	Choice	Welfarerecipient	5	20	R
29.30	0	Fixation	Japanese	20	5	R
32.31	3.21	Recipient	Japanese	20	5	R
35.53	0	Payoff	Japanese	20	5	R
40.49	0	Choice	Japanese	20	5	R
43.51	0	Fixation	Stay-at-homeparent	5	5	R
45.52	3.22	Recipient	Stay-at-homeparent	5	5	R
48.74	0	Payoff	Stay-at-homeparent	5	5	R
53.75	0	Choice	Stay-at-homeparent	5	5	R
56.78	0	Fixation	Elderly	5	20	R
61.78	3.21	Recipient	Elderly	5	20	R
65.00	0	Payoff	Elderly	5	20	R
69.97	0	Choice	Elderly	5	20	R
72.99	0	Fixation	Welfarerecipient	5	5	R
75.99	3.22	Recipient	Welfarerecipient	5	5	R
79.21	0	Payoff	Welfarerecipient	5	5	R
83.86	0	Choice	Welfarerecipient	5	5	R
86.88	0	Fixation	Olympicathlete	5	20	R
89.89	3.21	Recipient	Olympicathlete	5	20	R
93.10	0	Payoff	Olympicathlete	5	20	R
98.88	0	Choice	Olympicathlete	5	20	R
101.90	0	Fixation	Greek	6	14	R
106.91	3.22	Recipient	Greek	6	14	R
110.12	0	Payoff	Greek	6	14	R
114.86	0	Choice	Greek	6	14	R
117.88	0	Fixation	Olympicathlete	5	5	R
121.88	3.22	Recipient	Olympicathlete	5	5	R
125.10	0	Payoff	Olympicathlete	5	5	R
129.97	0	Choice	Olympicathlete	5	5	R
132.98	0	Fixation	Olympicathlete	15	15	L
136.99	3.21	Recipient	Olympicathlete	15	15	L
140.21	0	Payoff	Olympicathlete	15	15	L
144.96	0	Choice	Olympicathlete	15	15	L
147.97	0	Fixation	Farmer	9	15	L
151.97	3.21	Recipient	Farmer	9	15	L
155.18	0	Payoff	Farmer	9	15	L
159.90	0	Choice	Farmer	9	15	L
162.91	0	Fixation	Jewish	5	5	R
165.91	3.21	Recipient	Jewish	5	5	R
169.13	0	Payoff	Jewish	5	5	R
173.86	0	Choice	Jewish	5	5	R
176.87	0	Fixation	British	20	5	L
180.87	3.21	Recipient	British	20	5	L
184.08	0	Payoff	British	20	5	L
189.64	0	Choice	British	20	5	L
192.65	0	Fixation	Jewish	5	20	R
195.65	3.21	Recipient	Jewish	5	20	R
198.87	0	Payoff	Jewish	5	20	R
203.80	0	Choice	Jewish	5	20	R
206.81	0	Fixation	Irish	15	15	L
210.81	3.21	Recipient	Irish	15	15	L
214.02	0	Payoff	Irish	15	15	L
218.86	0	Choice	Irish	15	15	L
221.87	0	Fixation	Accountant	14	6	L
228.88	3.21	Recipient	Accountant	14	6	L
232.09	0	Payoff	Accountant	14	6	L
237.17	0	Choice	Accountant	14	6	L
240.18	0	Fixation	PrisonInmate	15	9	L
243.18	3.21	Recipient	PrisonInmate	15	9	L
246.39	0	Payoff	PrisonInmate	15	9	L
251.13	0	Choice	PrisonInmate	15	9	L
254.13	0	Fixation	Jewish	6	14	R
257.14	3.21	Recipient	Jewish	6	14	R
260.35	0	Payoff	Jewish	6	14	R
265.10	0	Choice	Jewish	6	14	R
268.11	0	Fixation	Japanese	14	6	L
274.11	3.21	Recipient	Japanese	14	6	L
277.32	0	Payoff	Japanese	14	6	L
282.03	0	Choice	Japanese	14	6	L
285.04	0	Fixation	Spanish	5	5	R
288.05	3.21	Recipient	Spanish	5	5	R
291.26	0	Payoff	Spanish	5	5	R
296.25	0	Choice	Spanish	5	5	R
299.26	0	Fixation	Spanish	9	15	R
303.26	3.21	Recipient	Spanish	9	15	R
306.47	0	Payoff	Spanish	9	15	R
313.68	0	Choice	Spanish	9	15	R
316.69	0	Fixation	British	5	20	R
320.70	3.21	Recipient	British	5	20	R
323.91	0	Payoff	British	5	20	R
328.92	0	Choice	British	5	20	R
331.93	0	Fixation	Japanese	15	15	L
334.93	3.21	Recipient	Japanese	15	15	L
338.15	0	Payoff	Japanese	15	15	L
342.91	0	Choice	Japanese	15	15	L
345.92	0	Fixation	Drugaddiction	20	5	L
348.92	3.21	Recipient	Drugaddiction	20	5	L
352.13	0	Payoff	Drugaddiction	20	5	L
356.99	0	Choice	Drugaddiction	20	5	L
360.00	0	Fixation	Farmer	20	5	L
366.00	3.21	Recipient	Farmer	20	5	L
369.21	0	Payoff	Farmer	20	5	L
374.48	0	Choice	Farmer	20	5	L
377.49	0	Fixation	British	5	5	R
381.50	3.21	Recipient	British	5	5	R
384.71	0	Payoff	British	5	5	R
389.56	0	Choice	British	5	5	R
392.57	0	Fixation	Lawyer	14	6	L
403.57	3.21	Recipient	Lawyer	14	6	L
406.78	0	Payoff	Lawyer	14	6	L
411.73	0	Choice	Lawyer	14	6	L
414.74	0	Fixation	Nurse	15	9	L
416.75	3.21	Recipient	Nurse	15	9	L
419.96	0	Payoff	Nurse	15	9	L
425.39	0	Choice	Nurse	15	9	L
428.40	0	Fixation	Arab	5	5	R
431.40	3.21	Recipient	Arab	5	5	R
434.61	0	Payoff	Arab	5	5	R
439.30	0	Choice	Arab	5	5	R
442.31	0	Fixation	Arab	9	15	R
451.32	3.21	Recipient	Arab	9	15	R
454.53	0	Payoff	Arab	9	15	R
459.43	0	Choice	Arab	9	15	R
462.44	0	Fixation	Welfarerecipient	9	15	R
466.45	3.21	Recipient	Welfarerecipient	9	15	R
469.66	0	Payoff	Welfarerecipient	9	15	R
474.65	0	Choice	Welfarerecipient	9	15	R
477.66	0	Fixation	Arab	15	9	L
480.66	3.21	Recipient	Arab	15	9	L
483.88	0	Payoff	Arab	15	9	L
488.88	0	Choice	Arab	15	9	L
491.89	0	Fixation	Greek	14	6	NA
495.90	3.21	Recipient	Greek	14	6	NA
499.11	0	Payoff	Greek	14	6	NA
508.20	0	Timeout	Greek	14	6	NA
511.20	0	Fixation	Elderly	15	9	L
514.20	3.21	Recipient	Elderly	15	9	L
517.42	0	Payoff	Elderly	15	9	L
526.42	0	Choice	Elderly	15	9	L
529.42	0	Fixation	Nurse	5	5	R
531.43	3.21	Recipient	Nurse	5	5	R
534.64	0	Payoff	Nurse	5	5	R
539.94	0	Choice	Nurse	5	5	R
542.95	0	Fixation	Irish	14	6	L
544.95	3.21	Recipient	Irish	14	6	L
548.16	0	Payoff	Irish	14	6	L
553.91	0	Choice	Irish	14	6	L
556.92	0	Fixation	Farmer	5	20	R
559.92	3.21	Recipient	Farmer	5	20	R
563.14	0	Payoff	Farmer	5	20	R
568.42	0	Choice	Farmer	5	20	R
571.43	0	Fixation	Farmer	6	14	R
574.43	3.21	Recipient	Farmer	6	14	R
577.64	0	Payoff	Farmer	6	14	R
582.77	0	Choice	Farmer	6	14	R
585.78	0	Fixation	Accountant	5	20	R
588.78	3.21	Recipient	Accountant	5	20	R
592.00	0	Payoff	Accountant	5	20	R
597.15	0	Choice	Accountant	5	20	R
600.16	0	Fixation	Homeless	15	15	L
602.17	3.21	Recipient	Homeless	15	15	L
605.38	0	Payoff	Homeless	15	15	L
610.83	0	Choice	Homeless	15	15	L
613.84	0	Fixation	Spanish	6	14	R
616.84	3.21	Recipient	Spanish	6	14	R
620.05	0	Payoff	Spanish	6	14	R
625.14	0	Choice	Spanish	6	14	R
628.15	0	Fixation	Mentaldisability	6	14	R
631.15	3.21	Recipient	Mentaldisability	6	14	R
634.36	0	Payoff	Mentaldisability	6	14	R
639.83	0	Choice	Mentaldisability	6	14	R
642.84	0	Fixation	Accountant	6	14	R
646.84	3.21	Recipient	Accountant	6	14	R
650.06	0	Payoff	Accountant	6	14	R
655.00	0	Choice	Accountant	6	14	R
658.01	0	Fixation	Arab	6	14	R
660.01	3.21	Recipient	Arab	6	14	R
663.23	0	Payoff	Arab	6	14	R
668.34	0	Choice	Arab	6	14	R
671.35	0	Fixation	Japanese	5	20	R
676.35	3.21	Recipient	Japanese	5	20	R
679.56	0	Payoff	Japanese	5	20	R
685.40	0	Choice	Japanese	5	20	R
688.41	0	Fixation	Elderly	6	14	R
696.41	3.21	Recipient	Elderly	6	14	R
699.62	0	Payoff	Elderly	6	14	R
704.81	0	Choice	Elderly	6	14	R
707.82	0	Fixation	Jewish	15	9	L
710.82	3.21	Recipient	Jewish	15	9	L
714.03	0	Payoff	Jewish	15	9	L
718.76	0	Choice	Jewish	15	9	L
721.77	0	Fixation	Greek	9	15	R
724.78	3.21	Recipient	Greek	9	15	R
727.99	0	Payoff	Greek	9	15	R
733.00	0	Choice	Greek	9	15	R
736.01	0	Fixation	Irish	9	15	R
739.01	3.21	Recipient	Irish	9	15	R
742.22	0	Payoff	Irish	9	15	R
749.21	0	Choice	Irish	9	15	R
752.22	0	Fixation	Drugaddiction	5	5	R
754.22	3.21	Recipient	Drugaddiction	5	5	R
757.43	0	Payoff	Drugaddiction	5	5	R
762.68	0	Choice	Drugaddiction	5	5	R
765.68	0	Fixation	Homeless	14	6	L
768.69	3.21	Recipient	Homeless	14	6	L
771.90	0	Payoff	Homeless	14	6	L
778.40	0	Choice	Homeless	14	6	L
781.40	0	Fixation	Nurse	6	14	R
784.41	3.21	Recipient	Nurse	6	14	R
787.62	0	Payoff	Nurse	6	14	R
792.67	0	Choice	Nurse	6	14	R
795.68	0	Fixation	Mentaldisability	20	5	L
797.68	3.21	Recipient	Mentaldisability	20	5	L
800.90	0	Payoff	Mentaldisability	20	5	L
808.04	0	Choice	Mentaldisability	20	5	L
811.05	0	Fixation	Drugaddiction	15	15	L
816.05	3.21	Recipient	Drugaddiction	15	15	L
819.26	0	Payoff	Drugaddiction	15	15	L
826.52	0	Choice	Drugaddiction	15	15	L
829.53	0	Fixation	Homeless	5	20	R
833.53	3.21	Recipient	Homeless	5	20	R
836.75	0	Payoff	Homeless	5	20	R
841.77	0	Choice	Homeless	5	20	R
844.78	0	Fixation	Surgeon	5	20	R
847.78	3.21	Recipient	Surgeon	5	20	R
850.99	0	Payoff	Surgeon	5	20	R
855.74	0	Choice	Surgeon	5	20	R
858.75	0	Fixation	Stay-at-homeparent	6	14	R
862.75	3.21	Recipient	Stay-at-homeparent	6	14	R
865.97	0	Payoff	Stay-at-homeparent	6	14	R
874.59	0	Choice	Stay-at-homeparent	6	14	R
877.60	0	Fixation	Accountant	20	5	L
883.60	3.21	Recipient	Accountant	20	5	L
886.81	0	Payoff	Accountant	20	5	L
892.66	0	Choice	Accountant	20	5	L
895.67	0	Fixation	PrisonInmate	6	14	R
898.68	3.21	Recipient	PrisonInmate	6	14	R
901.89	0	Payoff	PrisonInmate	6	14	R
907.32	0	Choice	PrisonInmate	6	14	R
910.33	0	Fixation	PrisonInmate	15	15	NA
914.34	3.21	Recipient	PrisonInmate	15	15	NA
917.55	0	Payoff	PrisonInmate	15	15	NA
926.64	0	Timeout	PrisonInmate	15	15	NA
929.64	0	Fixation	Irish	20	5	L
940.64	3.21	Recipient	Irish	20	5	L
943.86	0	Payoff	Irish	20	5	L
949.14	0	Choice	Irish	20	5	L
952.15	0	Fixation	Stay-at-homeparent	9	15	R
956.16	3.21	Recipient	Stay-at-homeparent	9	15	R
959.37	0	Payoff	Stay-at-homeparent	9	15	R
964.77	0	Choice	Stay-at-homeparent	9	15	R
967.78	0	Fixation	Greek	5	5	R
978.79	3.21	Recipient	Greek	5	5	R
982.00	0	Payoff	Greek	5	5	R
987.63	0	Choice	Greek	5	5	R
990.64	0	Fixation	Homeless	9	15	R
992.64	3.21	Recipient	Homeless	9	15	R
995.85	0	Payoff	Homeless	9	15	R
1000.39	0	Choice	Homeless	9	15	R
1003.40	0	Fixation	PrisonInmate	5	5	NA
1006.40	3.21	Recipient	PrisonInmate	5	5	NA
1009.61	0	Payoff	PrisonInmate	5	5	NA
1018.71	0	Timeout	PrisonInmate	5	5	NA
1021.71	0	Fixation	Elderly	20	5	L
1023.71	3.21	Recipient	Elderly	20	5	L
1026.92	0	Payoff	Elderly	20	5	L
1031.83	0	Choice	Elderly	20	5	L
1034.84	0	Fixation	Spanish	14	6	L
1038.84	3.21	Recipient	Spanish	14	6	L
1042.05	0	Payoff	Spanish	14	6	L
1049.74	0	Choice	Spanish	14	6	L
1052.75	0	Fixation	Mentaldisability	9	15	R
1058.75	3.21	Recipient	Mentaldisability	9	15	R
1061.97	0	Payoff	Mentaldisability	9	15	R
1066.87	0	Choice	Mentaldisability	9	15	R
1069.88	0	Fixation	Welfarerecipient	14	6	L
1071.89	3.21	Recipient	Welfarerecipient	14	6	L
1075.10	0	Payoff	Welfarerecipient	14	6	L
1079.93	0	Choice	Welfarerecipient	14	6	L
1082.94	0	Fixation	Drugaddiction	5	20	NA
1086.94	3.21	Recipient	Drugaddiction	5	20	NA
1090.16	0	Payoff	Drugaddiction	5	20	NA
1099.25	0	Timeout	Drugaddiction	5	20	NA
1102.25	0	Fixation	British	14	6	L
1106.26	3.21	Recipient	British	14	6	L
1109.47	0	Payoff	British	14	6	L
1114.31	0	Choice	British	14	6	L
1117.31	0	Fixation	Mentaldisability	5	20	R
1120.32	3.21	Recipient	Mentaldisability	5	20	R
1123.53	0	Payoff	Mentaldisability	5	20	R
1128.37	0	Choice	Mentaldisability	5	20	R
1131.37	0	Fixation	Lawyer	5	20	NA
1134.38	3.21	Recipient	Lawyer	5	20	NA
1137.59	0	Payoff	Lawyer	5	20	NA
1146.68	0	Timeout	Lawyer	5	20	NA
1149.68	0	Fixation	Surgeon	6	14	R
1152.69	3.21	Recipient	Surgeon	6	14	R
1155.90	0	Payoff	Surgeon	6	14	R
1160.59	0	Choice	Surgeon	6	14	R
1163.60	0	Fixation	Nurse	14	6	L
1167.60	3.21	Recipient	Nurse	14	6	L
1170.81	0	Payoff	Nurse	14	6	L
1175.54	0	Choice	Nurse	14	6	L
1178.55	0	Fixation	Lawyer	20	5	L
1184.55	3.21	Recipient	Lawyer	20	5	L
1187.76	0	Payoff	Lawyer	20	5	L
1192.83	0	Choice	Lawyer	20	5	L
1195.84	0	Fixation	Surgeon	5	5	R
