onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Irish	15	15	L
2.01	4.79	Recipient	Irish	15	15	L
6.80	0	Payoff	Irish	15	15	L
10.74	0	Choice	Irish	15	15	L
13.75	0	Fixation	Elderly	20	5	R
23.75	4.80	Recipient	Elderly	20	5	R
28.55	0	Payoff	Elderly	20	5	R
32.45	0	Choice	Elderly	20	5	R
35.46	0	Fixation	Nurse	5	20	R
38.47	4.80	Recipient	Nurse	5	20	R
43.26	0	Payoff	Nurse	5	20	R
47.36	0	Choice	Nurse	5	20	R
50.37	0	Fixation	Accountant	5	20	R
53.37	4.79	Recipient	Accountant	5	20	R
58.17	0	Payoff	Accountant	5	20	R
62.27	0	Choice	Accountant	5	20	R
65.28	0	Fixation	Japanese	14	6	R
67.28	4.79	Recipient	Japanese	14	6	R
72.08	0	Payoff	Japanese	14	6	R
75.99	0	Choice	Japanese	14	6	R
79.00	0	Fixation	Olympicathlete	14	6	R
81.01	4.80	Recipient	Olympicathlete	14	6	R
85.80	0	Payoff	Olympicathlete	14	6	R
89.92	0	Choice	Olympicathlete	14	6	R
92.94	0	Fixation	Spanish	9	15	R
102.94	4.79	Recipient	Spanish	9	15	R
107.73	0	Payoff	Spanish	9	15	R
111.41	0	Choice	Spanish	9	15	R
114.42	0	Fixation	Homeless	6	14	R
117.43	4.80	Recipient	Homeless	6	14	R
122.22	0	Payoff	Homeless	6	14	R
127.91	0	Choice	Homeless	6	14	R
130.92	0	Fixation	Japanese	5	5	R
133.92	4.79	Recipient	Japanese	5	5	R
138.72	0	Payoff	Japanese	5	5	R
142.52	0	Choice	Japanese	5	5	R
145.53	0	Fixation	PrisonInmate	5	5	R
152.53	4.79	Recipient	PrisonInmate	5	5	R
157.33	0	Payoff	PrisonInmate	5	5	R
161.00	0	Choice	PrisonInmate	5	5	R
164.02	0	Fixation	Arab	15	15	L
168.02	4.79	Recipient	Arab	15	15	L
172.81	0	Payoff	Arab	15	15	L
176.48	0	Choice	Arab	15	15	L
179.49	0	Fixation	Nurse	20	5	R
182.50	4.79	Recipient	Nurse	20	5	R
187.29	0	Payoff	Nurse	20	5	R
191.11	0	Choice	Nurse	20	5	R
194.12	0	Fixation	Spanish	15	9	R
196.13	4.79	Recipient	Spanish	15	9	R
200.92	0	Payoff	Spanish	15	9	R
204.73	0	Choice	Spanish	15	9	R
207.74	0	Fixation	Greek	5	5	R
215.74	4.79	Recipient	Greek	5	5	R
220.54	0	Payoff	Greek	5	5	R
224.33	0	Choice	Greek	5	5	R
227.34	0	Fixation	Homeless	9	15	L
230.34	4.79	Recipient	Homeless	9	15	L
235.14	0	Payoff	Homeless	9	15	L
239.87	0	Choice	Homeless	9	15	L
242.88	0	Fixation	British	15	15	L
244.89	4.79	Recipient	British	15	15	L
249.68	0	Payoff	British	15	15	L
253.30	0	Choice	British	15	15	L
256.31	0	Fixation	Elderly	15	9	L
258.32	4.79	Recipient	Elderly	15	9	L
263.11	0	Payoff	Elderly	15	9	L
268.82	0	Choice	Elderly	15	9	L
271.83	0	Fixation	Mentaldisability	15	15	L
280.83	4.79	Recipient	Mentaldisability	15	15	L
285.63	0	Payoff	Mentaldisability	15	15	L
289.59	0	Choice	Mentaldisability	15	15	L
292.60	0	Fixation	PrisonInmate	15	9	L
294.60	4.79	Recipient	PrisonInmate	15	9	L
299.40	0	Payoff	PrisonInmate	15	9	L
303.29	0	Choice	PrisonInmate	15	9	L
306.30	0	Fixation	Irish	14	6	R
313.31	4.79	Recipient	Irish	14	6	R
318.10	0	Payoff	Irish	14	6	R
321.76	0	Choice	Irish	14	6	R
324.77	0	Fixation	Spanish	14	6	R
333.77	4.79	Recipient	Spanish	14	6	R
338.57	0	Payoff	Spanish	14	6	R
342.69	0	Choice	Spanish	14	6	R
345.70	0	Fixation	Mentaldisability	9	15	L
348.71	4.79	Recipient	Mentaldisability	9	15	L
353.50	0	Payoff	Mentaldisability	9	15	L
357.18	0	Choice	Mentaldisability	9	15	L
360.19	0	Fixation	Arab	20	5	R
366.19	4.79	Recipient	Arab	20	5	R
370.99	0	Payoff	Arab	20	5	R
374.71	0	Choice	Arab	20	5	R
377.72	0	Fixation	Drugaddiction	15	9	L
380.72	4.79	Recipient	Drugaddiction	15	9	L
385.52	0	Payoff	Drugaddiction	15	9	L
389.04	0	Choice	Drugaddiction	15	9	L
392.05	0	Fixation	Nurse	5	5	R
395.05	4.79	Recipient	Nurse	5	5	R
399.85	0	Payoff	Nurse	5	5	R
403.77	0	Choice	Nurse	5	5	R
406.78	0	Fixation	Lawyer	5	5	R
409.78	4.79	Recipient	Lawyer	5	5	R
414.58	0	Payoff	Lawyer	5	5	R
418.71	0	Choice	Lawyer	5	5	R
421.72	0	Fixation	Olympicathlete	20	5	R
425.72	4.79	Recipient	Olympicathlete	20	5	R
430.52	0	Payoff	Olympicathlete	20	5	R
434.32	0	Choice	Olympicathlete	20	5	R
437.33	0	Fixation	Olympicathlete	15	9	L
447.33	4.79	Recipient	Olympicathlete	15	9	L
452.12	0	Payoff	Olympicathlete	15	9	L
455.80	0	Choice	Olympicathlete	15	9	L
458.81	0	Fixation	Elderly	14	6	R
460.82	4.80	Recipient	Elderly	14	6	R
465.61	0	Payoff	Elderly	14	6	R
470.50	0	Choice	Elderly	14	6	R
473.51	0	Fixation	British	6	14	R
476.51	4.79	Recipient	British	6	14	R
481.31	0	Payoff	British	6	14	R
485.71	0	Choice	British	6	14	R
488.72	0	Fixation	Stay-at-homeparent	15	15	L
492.72	4.79	Recipient	Stay-at-homeparent	15	15	L
497.52	0	Payoff	Stay-at-homeparent	15	15	L
501.13	0	Choice	Stay-at-homeparent	15	15	L
504.14	0	Fixation	Olympicathlete	5	20	R
507.14	4.79	Recipient	Olympicathlete	5	20	R
511.94	0	Payoff	Olympicathlete	5	20	R
515.97	0	Choice	Olympicathlete	5	20	R
518.98	0	Fixation	Welfarerecipient	15	9	L
521.99	4.79	Recipient	Welfarerecipient	15	9	L
526.78	0	Payoff	Welfarerecipient	15	9	L
530.74	0	Choice	Welfarerecipient	15	9	L
533.75	0	Fixation	Homeless	15	9	L
537.76	4.79	Recipient	Homeless	15	9	L
542.55	0	Payoff	Homeless	15	9	L
546.10	0	Choice	Homeless	15	9	L
549.11	0	Fixation	Drugaddiction	5	5	R
553.11	4.80	Recipient	Drugaddiction	5	5	R
557.91	0	Payoff	Drugaddiction	5	5	R
561.86	0	Choice	Drugaddiction	5	5	R
564.87	0	Fixation	Farmer	9	15	L
566.87	4.79	Recipient	Farmer	9	15	L
571.66	0	Payoff	Farmer	9	15	L
576.62	0	Choice	Farmer	9	15	L
579.63	0	Fixation	British	5	20	R
582.64	4.79	Recipient	British	5	20	R
587.43	0	Payoff	British	5	20	R
591.06	0	Choice	British	5	20	R
594.07	0	Fixation	Farmer	6	14	R
597.07	4.79	Recipient	Farmer	6	14	R
601.87	0	Payoff	Farmer	6	14	R
605.70	0	Choice	Farmer	6	14	R
608.71	0	Fixation	Mentaldisability	20	5	R
614.71	4.79	Recipient	Mentaldisability	20	5	R
619.51	0	Payoff	Mentaldisability	20	5	R
623.14	0	Choice	Mentaldisability	20	5	R
626.15	0	Fixation	Irish	15	9	L
634.15	4.79	Recipient	Irish	15	9	L
638.94	0	Payoff	Irish	15	9	L
645.99	0	Choice	Irish	15	9	L
649.00	0	Fixation	Welfarerecipient	9	15	L
652.00	4.79	Recipient	Welfarerecipient	9	15	L
656.80	0	Payoff	Welfarerecipient	9	15	L
660.91	0	Choice	Welfarerecipient	9	15	L
663.92	0	Fixation	Jewish	20	5	R
675.92	4.79	Recipient	Jewish	20	5	R
680.71	0	Payoff	Jewish	20	5	R
684.41	0	Choice	Jewish	20	5	R
687.42	0	Fixation	Greek	9	15	R
691.43	4.79	Recipient	Greek	9	15	R
696.22	0	Payoff	Greek	9	15	R
700.50	0	Choice	Greek	9	15	R
703.52	0	Fixation	Jewish	15	9	L
708.52	4.79	Recipient	Jewish	15	9	L
713.31	0	Payoff	Jewish	15	9	L
718.09	0	Choice	Jewish	15	9	L
721.10	0	Fixation	Arab	6	14	R
723.10	4.79	Recipient	Arab	6	14	R
727.90	0	Payoff	Arab	6	14	R
731.59	0	Choice	Arab	6	14	R
734.60	0	Fixation	Elderly	5	5	R
