onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Mentaldisability	20	5	R
9.01	5.27	Recipient	Mentaldisability	20	5	R
14.28	0	Payoff	Mentaldisability	20	5	R
22.73	0	Choice	Mentaldisability	20	5	R
25.76	0	Fixation	Irish	9	15	R
27.76	5.27	Recipient	Irish	9	15	R
33.03	0	Payoff	Irish	9	15	R
40.42	0	Choice	Irish	9	15	R
43.44	0	Fixation	Accountant	9	15	R
46.45	5.27	Recipient	Accountant	9	15	R
51.72	0	Payoff	Accountant	9	15	R
58.53	0	Choice	Accountant	9	15	R
61.56	0	Fixation	PrisonInmate	15	15	L
65.56	5.27	Recipient	PrisonInmate	15	15	L
70.83	0	Payoff	PrisonInmate	15	15	L
77.08	0	Choice	PrisonInmate	15	15	L
80.11	0	Fixation	Elderly	6	14	R
86.12	5.27	Recipient	Elderly	6	14	R
91.38	0	Payoff	Elderly	6	14	R
98.15	0	Choice	Elderly	6	14	R
101.17	0	Fixation	Mentaldisability	5	5	R
107.17	5.27	Recipient	Mentaldisability	5	5	R
112.44	0	Payoff	Mentaldisability	5	5	R
118.88	0	Choice	Mentaldisability	5	5	R
121.90	0	Fixation	Japanese	5	5	R
123.91	5.27	Recipient	Japanese	5	5	R
129.18	0	Payoff	Japanese	5	5	R
135.82	0	Choice	Japanese	5	5	R
138.84	0	Fixation	Farmer	6	14	R
142.85	5.27	Recipient	Farmer	6	14	R
148.12	0	Payoff	Farmer	6	14	R
155.17	0	Choice	Farmer	6	14	R
158.20	0	Fixation	British	9	15	R
160.21	5.27	Recipient	British	9	15	R
165.48	0	Payoff	British	9	15	R
172.52	0	Choice	British	9	15	R
175.55	0	Fixation	Greek	15	9	L
178.55	5.27	Recipient	Greek	15	9	L
183.82	0	Payoff	Greek	15	9	L
190.43	0	Choice	Greek	15	9	L
193.44	0	Fixation	Elderly	5	5	R
196.45	5.27	Recipient	Elderly	5	5	R
201.71	0	Payoff	Elderly	5	5	R
207.97	0	Choice	Elderly	5	5	R
210.98	0	Fixation	Surgeon	20	5	L
214.98	5.27	Recipient	Surgeon	20	5	L
220.25	0	Payoff	Surgeon	20	5	L
226.56	0	Choice	Surgeon	20	5	L
229.57	0	Fixation	PrisonInmate	9	15	R
232.57	5.27	Recipient	PrisonInmate	9	15	R
237.84	0	Payoff	PrisonInmate	9	15	R
244.34	0	Choice	PrisonInmate	9	15	R
247.35	0	Fixation	Arab	6	14	R
250.36	5.27	Recipient	Arab	6	14	R
255.62	0	Payoff	Arab	6	14	R
262.03	0	Choice	Arab	6	14	R
265.04	0	Fixation	Stay-at-homeparent	5	5	R
269.05	5.27	Recipient	Stay-at-homeparent	5	5	R
274.31	0	Payoff	Stay-at-homeparent	5	5	R
280.65	0	Choice	Stay-at-homeparent	5	5	R
283.66	0	Fixation	Accountant	6	14	R
286.67	5.27	Recipient	Accountant	6	14	R
291.94	0	Payoff	Accountant	6	14	R
298.11	0	Choice	Accountant	6	14	R
301.12	0	Fixation	Jewish	20	5	L
303.12	5.26	Recipient	Jewish	20	5	L
308.39	0	Payoff	Jewish	20	5	L
315.02	0	Choice	Jewish	20	5	L
318.02	0	Fixation	Lawyer	15	9	L
321.03	5.27	Recipient	Lawyer	15	9	L
326.29	0	Payoff	Lawyer	15	9	L
333.03	0	Choice	Lawyer	15	9	L
336.04	0	Fixation	Olympicathlete	6	14	R
339.05	5.27	Recipient	Olympicathlete	6	14	R
344.31	0	Payoff	Olympicathlete	6	14	R
351.10	0	Choice	Olympicathlete	6	14	R
354.11	0	Fixation	Stay-at-homeparent	15	9	L
357.12	5.27	Recipient	Stay-at-homeparent	15	9	L
362.38	0	Payoff	Stay-at-homeparent	15	9	L
369.17	0	Choice	Stay-at-homeparent	15	9	L
372.18	0	Fixation	Jewish	14	6	L
375.18	5.27	Recipient	Jewish	14	6	L
380.45	0	Payoff	Jewish	14	6	L
386.67	0	Choice	Jewish	14	6	L
389.69	0	Fixation	PrisonInmate	20	5	L
391.69	5.27	Recipient	PrisonInmate	20	5	L
396.95	0	Payoff	PrisonInmate	20	5	L
403.42	0	Choice	PrisonInmate	20	5	L
406.44	0	Fixation	Arab	15	9	L
409.44	5.27	Recipient	Arab	15	9	L
414.71	0	Payoff	Arab	15	9	L
421.44	0	Choice	Arab	15	9	L
424.45	0	Fixation	Arab	5	5	R
427.45	5.27	Recipient	Arab	5	5	R
432.72	0	Payoff	Arab	5	5	R
439.17	0	Choice	Arab	5	5	R
442.18	0	Fixation	Accountant	15	15	L
445.19	5.26	Recipient	Accountant	15	15	L
450.45	0	Payoff	Accountant	15	15	L
456.71	0	Choice	Accountant	15	15	L
459.72	0	Fixation	Welfarerecipient	15	9	L
462.73	5.27	Recipient	Welfarerecipient	15	9	L
468.00	0	Payoff	Welfarerecipient	15	9	L
474.76	0	Choice	Welfarerecipient	15	9	L
477.77	0	Fixation	Stay-at-homeparent	15	15	L
479.77	5.27	Recipient	Stay-at-homeparent	15	15	L
485.04	0	Payoff	Stay-at-homeparent	15	15	L
491.20	0	Choice	Stay-at-homeparent	15	15	L
494.21	0	Fixation	Surgeon	15	9	L
497.21	5.27	Recipient	Surgeon	15	9	L
502.48	0	Payoff	Surgeon	15	9	L
508.70	0	Choice	Surgeon	15	9	L
511.71	0	Fixation	Elderly	9	15	R
514.72	5.27	Recipient	Elderly	9	15	R
519.98	0	Payoff	Elderly	9	15	R
526.82	0	Choice	Elderly	9	15	R
529.83	0	Fixation	Nurse	9	15	R
533.84	5.27	Recipient	Nurse	9	15	R
539.10	0	Payoff	Nurse	9	15	R
545.43	0	Choice	Nurse	9	15	R
548.44	0	Fixation	Farmer	15	9	L
550.44	5.27	Recipient	Farmer	15	9	L
555.71	0	Payoff	Farmer	15	9	L
563.40	0	Choice	Farmer	15	9	L
566.41	0	Fixation	Drugaddiction	20	5	L
569.42	5.27	Recipient	Drugaddiction	20	5	L
574.68	0	Payoff	Drugaddiction	20	5	L
582.46	0	Choice	Drugaddiction	20	5	L
585.47	0	Fixation	Lawyer	5	5	R
588.47	5.27	Recipient	Lawyer	5	5	R
593.74	0	Payoff	Lawyer	5	5	R
599.55	0	Choice	Lawyer	5	5	R
602.56	0	Fixation	Greek	5	20	R
605.56	5.27	Recipient	Greek	5	20	R
610.83	0	Payoff	Greek	5	20	R
618.50	0	Choice	Greek	5	20	R
621.51	0	Fixation	Welfarerecipient	5	5	R
629.52	5.27	Recipient	Welfarerecipient	5	5	R
634.78	0	Payoff	Welfarerecipient	5	5	R
641.26	0	Choice	Welfarerecipient	5	5	R
644.27	0	Fixation	Greek	5	5	R
647.28	5.27	Recipient	Greek	5	5	R
652.54	0	Payoff	Greek	5	5	R
659.04	0	Choice	Greek	5	5	R
662.06	0	Fixation	Welfarerecipient	15	15	L
664.06	5.27	Recipient	Welfarerecipient	15	15	L
669.33	0	Payoff	Welfarerecipient	15	15	L
675.47	0	Choice	Welfarerecipient	15	15	L
678.48	0	Fixation	Stay-at-homeparent	5	20	R
680.48	5.27	Recipient	Stay-at-homeparent	5	20	R
685.75	0	Payoff	Stay-at-homeparent	5	20	R
692.25	0	Choice	Stay-at-homeparent	5	20	R
695.26	0	Fixation	Olympicathlete	15	9	R
707.26	5.27	Recipient	Olympicathlete	15	9	R
712.53	0	Payoff	Olympicathlete	15	9	R
720.56	0	Choice	Olympicathlete	15	9	R
723.57	0	Fixation	Farmer	5	5	R
726.57	5.27	Recipient	Farmer	5	5	R
731.84	0	Payoff	Farmer	5	5	R
738.19	0	Choice	Farmer	5	5	R
741.20	0	Fixation	Jewish	15	15	L
751.20	5.26	Recipient	Jewish	15	15	L
756.47	0	Payoff	Jewish	15	15	L
762.45	0	Choice	Jewish	15	15	L
765.46	0	Fixation	Japanese	14	6	L
768.46	5.27	Recipient	Japanese	14	6	L
773.73	0	Payoff	Japanese	14	6	L
781.30	0	Choice	Japanese	14	6	L
784.31	0	Fixation	Mentaldisability	14	6	R
787.31	5.27	Recipient	Mentaldisability	14	6	R
792.58	0	Payoff	Mentaldisability	14	6	R
799.82	0	Choice	Mentaldisability	14	6	R
802.83	0	Fixation	Spanish	15	15	L
805.83	5.27	Recipient	Spanish	15	15	L
811.10	0	Payoff	Spanish	15	15	L
817.48	0	Choice	Spanish	15	15	L
820.49	0	Fixation	Irish	15	15	L
823.49	5.27	Recipient	Irish	15	15	L
828.76	0	Payoff	Irish	15	15	L
835.44	0	Choice	Irish	15	15	L
838.45	0	Fixation	Homeless	5	5	R
842.46	5.26	Recipient	Homeless	5	5	R
847.72	0	Payoff	Homeless	5	5	R
853.92	0	Choice	Homeless	5	5	R
