onset	duration	event_type	recipient	selfpay	recipientpay	button
0.00	0	Fixation	Jewish	14	6	R
4.01	3.34	Recipient	Jewish	14	6	R
7.35	0	Payoff	Jewish	14	6	R
13.17	0	Choice	Jewish	14	6	R
16.19	0	Fixation	Olympicathlete	5	5	R
19.19	3.34	Recipient	Olympicathlete	5	5	R
22.53	0	Payoff	Olympicathlete	5	5	R
28.29	0	Choice	Olympicathlete	5	5	R
31.30	0	Fixation	Nurse	15	15	L
34.30	3.34	Recipient	Nurse	15	15	L
37.64	0	Payoff	Nurse	15	15	L
43.57	0	Choice	Nurse	15	15	L
46.58	0	Fixation	Greek	20	5	R
50.59	3.34	Recipient	Greek	20	5	R
53.92	0	Payoff	Greek	20	5	R
59.93	0	Choice	Greek	20	5	R
62.94	0	Fixation	Arab	6	14	R
65.95	3.34	Recipient	Arab	6	14	R
69.29	0	Payoff	Arab	6	14	R
75.13	0	Choice	Arab	6	14	R
78.14	0	Fixation	Surgeon	15	15	L
81.15	3.34	Recipient	Surgeon	15	15	L
84.48	0	Payoff	Surgeon	15	15	L
90.45	0	Choice	Surgeon	15	15	L
93.46	0	Fixation	Drugaddiction	5	5	R
96.46	3.34	Recipient	Drugaddiction	5	5	R
99.80	0	Payoff	Drugaddiction	5	5	R
105.71	0	Choice	Drugaddiction	5	5	R
108.72	0	Fixation	Homeless	15	9	R
110.72	3.34	Recipient	Homeless	15	9	R
114.06	0	Payoff	Homeless	15	9	R
120.05	0	Choice	Homeless	15	9	R
123.06	0	Fixation	Spanish	5	5	R
126.07	3.34	Recipient	Spanish	5	5	R
129.40	0	Payoff	Spanish	5	5	R
135.36	0	Choice	Spanish	5	5	R
138.37	0	Fixation	Accountant	5	5	R
141.37	3.34	Recipient	Accountant	5	5	R
144.71	0	Payoff	Accountant	5	5	R
150.56	0	Choice	Accountant	5	5	R
153.57	0	Fixation	British	5	5	R
157.58	3.34	Recipient	British	5	5	R
160.91	0	Payoff	British	5	5	R
166.81	0	Choice	British	5	5	R
169.81	0	Fixation	Lawyer	6	14	R
173.82	3.34	Recipient	Lawyer	6	14	R
177.16	0	Payoff	Lawyer	6	14	R
183.06	0	Choice	Lawyer	6	14	R
186.07	0	Fixation	Elderly	5	20	R
190.07	3.34	Recipient	Elderly	5	20	R
193.41	0	Payoff	Elderly	5	20	R
199.37	0	Choice	Elderly	5	20	R
202.38	0	Fixation	Jewish	5	20	R
205.38	3.34	Recipient	Jewish	5	20	R
208.72	0	Payoff	Jewish	5	20	R
215.16	0	Choice	Jewish	5	20	R
218.17	0	Fixation	Mentaldisability	5	20	R
220.18	3.34	Recipient	Mentaldisability	5	20	R
223.52	0	Payoff	Mentaldisability	5	20	R
229.78	0	Choice	Mentaldisability	5	20	R
232.79	0	Fixation	Nurse	15	9	R
235.79	3.34	Recipient	Nurse	15	9	R
239.13	0	Payoff	Nurse	15	9	R
244.91	0	Choice	Nurse	15	9	R
247.92	0	Fixation	Mentaldisability	20	5	R
255.93	3.34	Recipient	Mentaldisability	20	5	R
259.27	0	Payoff	Mentaldisability	20	5	R
265.04	0	Choice	Mentaldisability	20	5	R
268.05	0	Fixation	Mentaldisability	15	15	L
271.06	3.34	Recipient	Mentaldisability	15	15	L
274.40	0	Payoff	Mentaldisability	15	15	L
280.46	0	Choice	Mentaldisability	15	15	L
283.47	0	Fixation	Accountant	20	5	R
287.47	3.34	Recipient	Accountant	20	5	R
290.81	0	Payoff	Accountant	20	5	R
296.60	0	Choice	Accountant	20	5	R
299.61	0	Fixation	PrisonInmate	6	14	R
302.61	3.34	Recipient	PrisonInmate	6	14	R
305.95	0	Payoff	PrisonInmate	6	14	R
311.80	0	Choice	PrisonInmate	6	14	R
314.81	0	Fixation	Elderly	15	9	R
316.81	3.34	Recipient	Elderly	15	9	R
320.15	0	Payoff	Elderly	15	9	R
326.12	0	Choice	Elderly	15	9	R
329.13	0	Fixation	Accountant	9	15	R
341.13	3.34	Recipient	Accountant	9	15	R
344.47	0	Payoff	Accountant	9	15	R
350.46	0	Choice	Accountant	9	15	R
353.47	0	Fixation	Stay-at-homeparent	20	5	R
356.48	3.34	Recipient	Stay-at-homeparent	20	5	R
359.82	0	Payoff	Stay-at-homeparent	20	5	R
365.94	0	Choice	Stay-at-homeparent	20	5	R
368.95	0	Fixation	Welfarerecipient	14	6	R
371.95	3.34	Recipient	Welfarerecipient	14	6	R
375.29	0	Payoff	Welfarerecipient	14	6	R
381.60	0	Choice	Welfarerecipient	14	6	R
384.62	0	Fixation	Farmer	15	15	L
388.62	3.34	Recipient	Farmer	15	15	L
391.96	0	Payoff	Farmer	15	15	L
397.98	0	Choice	Farmer	15	15	L
400.99	0	Fixation	Spanish	6	14	R
403.99	3.34	Recipient	Spanish	6	14	R
407.33	0	Payoff	Spanish	6	14	R
413.35	0	Choice	Spanish	6	14	R
416.36	0	Fixation	Arab	14	6	R
419.36	3.34	Recipient	Arab	14	6	R
422.70	0	Payoff	Arab	14	6	R
428.82	0	Choice	Arab	14	6	R
431.83	0	Fixation	Accountant	14	6	R
434.84	3.34	Recipient	Accountant	14	6	R
438.18	0	Payoff	Accountant	14	6	R
444.17	0	Choice	Accountant	14	6	R
447.18	0	Fixation	Japanese	5	5	R
450.19	3.34	Recipient	Japanese	5	5	R
453.52	0	Payoff	Japanese	5	5	R
459.75	0	Choice	Japanese	5	5	R
462.76	0	Fixation	Farmer	9	15	R
464.76	3.34	Recipient	Farmer	9	15	R
468.10	0	Payoff	Farmer	9	15	R
474.02	0	Choice	Farmer	9	15	R
477.03	0	Fixation	Irish	5	20	R
479.03	3.34	Recipient	Irish	5	20	R
482.37	0	Payoff	Irish	5	20	R
488.81	0	Choice	Irish	5	20	R
491.82	0	Fixation	Drugaddiction	15	9	R
494.83	3.34	Recipient	Drugaddiction	15	9	R
498.17	0	Payoff	Drugaddiction	15	9	R
504.33	0	Choice	Drugaddiction	15	9	R
507.34	0	Fixation	Spanish	9	15	R
509.35	3.34	Recipient	Spanish	9	15	R
512.69	0	Payoff	Spanish	9	15	R
518.77	0	Choice	Spanish	9	15	R
521.78	0	Fixation	Olympicathlete	6	14	R
523.79	3.34	Recipient	Olympicathlete	6	14	R
527.13	0	Payoff	Olympicathlete	6	14	R
533.01	0	Choice	Olympicathlete	6	14	R
536.02	0	Fixation	Surgeon	20	5	R
546.02	3.34	Recipient	Surgeon	20	5	R
549.36	0	Payoff	Surgeon	20	5	R
555.26	0	Choice	Surgeon	20	5	R
558.27	0	Fixation	Arab	15	15	L
561.27	3.34	Recipient	Arab	15	15	L
564.61	0	Payoff	Arab	15	15	L
570.70	0	Choice	Arab	15	15	L
573.71	0	Fixation	Elderly	6	14	R
575.72	3.34	Recipient	Elderly	6	14	R
579.06	0	Payoff	Elderly	6	14	R
585.56	0	Choice	Elderly	6	14	R
588.58	0	Fixation	Greek	9	15	R
591.58	3.34	Recipient	Greek	9	15	R
594.92	0	Payoff	Greek	9	15	R
600.85	0	Choice	Greek	9	15	R
603.86	0	Fixation	Jewish	9	15	R
605.86	3.34	Recipient	Jewish	9	15	R
609.20	0	Payoff	Jewish	9	15	R
615.15	0	Choice	Jewish	9	15	R
618.16	0	Fixation	Stay-at-homeparent	5	20	R
621.17	3.34	Recipient	Stay-at-homeparent	5	20	R
624.51	0	Payoff	Stay-at-homeparent	5	20	R
630.42	0	Choice	Stay-at-homeparent	5	20	R
633.43	0	Fixation	Olympicathlete	14	6	R
636.44	3.34	Recipient	Olympicathlete	14	6	R
639.78	0	Payoff	Olympicathlete	14	6	R
645.61	0	Choice	Olympicathlete	14	6	R
648.62	0	Fixation	Greek	14	6	R
652.62	3.34	Recipient	Greek	14	6	R
655.96	0	Payoff	Greek	14	6	R
661.77	0	Choice	Greek	14	6	R
664.78	0	Fixation	Surgeon	9	15	R
666.78	3.34	Recipient	Surgeon	9	15	R
670.12	0	Payoff	Surgeon	9	15	R
676.48	0	Choice	Surgeon	9	15	R
679.49	0	Fixation	Irish	15	9	R
682.50	3.34	Recipient	Irish	15	9	R
685.83	0	Payoff	Irish	15	9	R
692.59	0	Choice	Irish	15	9	R
695.60	0	Fixation	Homeless	5	5	R
697.61	3.34	Recipient	Homeless	5	5	R
700.94	0	Payoff	Homeless	5	5	R
706.76	0	Choice	Homeless	5	5	R
709.77	0	Fixation	Farmer	5	20	R
712.77	3.34	Recipient	Farmer	5	20	R
716.11	0	Payoff	Farmer	5	20	R
722.21	0	Choice	Farmer	5	20	R
725.22	0	Fixation	Farmer	5	5	R
727.22	3.34	Recipient	Farmer	5	5	R
730.56	0	Payoff	Farmer	5	5	R
736.40	0	Choice	Farmer	5	5	R
739.40	0	Fixation	PrisonInmate	9	15	R
748.41	3.34	Recipient	PrisonInmate	9	15	R
751.75	0	Payoff	PrisonInmate	9	15	R
757.75	0	Choice	PrisonInmate	9	15	R
760.76	0	Fixation	Welfarerecipient	15	15	L
763.77	3.34	Recipient	Welfarerecipient	15	15	L
767.11	0	Payoff	Welfarerecipient	15	15	L
772.91	0	Choice	Welfarerecipient	15	15	L
775.92	0	Fixation	Surgeon	14	6	R
778.93	3.34	Recipient	Surgeon	14	6	R
782.27	0	Payoff	Surgeon	14	6	R
788.02	0	Choice	Surgeon	14	6	R
791.03	0	Fixation	Spanish	15	9	R
795.03	3.34	Recipient	Spanish	15	9	R
798.37	0	Payoff	Spanish	15	9	R
804.34	0	Choice	Spanish	15	9	R
807.35	0	Fixation	Welfarerecipient	6	14	R
810.36	3.34	Recipient	Welfarerecipient	6	14	R
813.70	0	Payoff	Welfarerecipient	6	14	R
819.55	0	Choice	Welfarerecipient	6	14	R
822.56	0	Fixation	Lawyer	5	5	R
824.56	3.34	Recipient	Lawyer	5	5	R
827.90	0	Payoff	Lawyer	5	5	R
833.67	0	Choice	Lawyer	5	5	R
836.68	0	Fixation	Irish	9	15	R
838.68	3.34	Recipient	Irish	9	15	R
842.02	0	Payoff	Irish	9	15	R
847.87	0	Choice	Irish	9	15	R
850.88	0	Fixation	British	5	20	R
853.88	3.34	Recipient	British	5	20	R
857.22	0	Payoff	British	5	20	R
863.15	0	Choice	British	5	20	R
866.16	0	Fixation	Lawyer	5	20	R
869.17	3.34	Recipient	Lawyer	5	20	R
872.51	0	Payoff	Lawyer	5	20	R
878.34	0	Choice	Lawyer	5	20	R
881.35	0	Fixation	Homeless	20	5	R
884.35	3.34	Recipient	Homeless	20	5	R
887.69	0	Payoff	Homeless	20	5	R
893.47	0	Choice	Homeless	20	5	R
896.48	0	Fixation	Elderly	15	15	L
903.48	3.34	Recipient	Elderly	15	15	L
906.82	0	Payoff	Elderly	15	15	L
912.62	0	Choice	Elderly	15	15	L
915.63	0	Fixation	Japanese	5	20	R
919.63	3.34	Recipient	Japanese	5	20	R
922.97	0	Payoff	Japanese	5	20	R
931.19	0	Choice	Japanese	5	20	R
934.20	0	Fixation	PrisonInmate	5	20	R
937.21	3.34	Recipient	PrisonInmate	5	20	R
940.54	0	Payoff	PrisonInmate	5	20	R
946.27	0	Choice	PrisonInmate	5	20	R
949.28	0	Fixation	Lawyer	14	6	R
953.28	3.34	Recipient	Lawyer	14	6	R
956.62	0	Payoff	Lawyer	14	6	R
962.40	0	Choice	Lawyer	14	6	R
965.41	0	Fixation	Olympicathlete	15	9	R
968.42	3.34	Recipient	Olympicathlete	15	9	R
971.75	0	Payoff	Olympicathlete	15	9	R
978.11	0	Choice	Olympicathlete	15	9	R
981.12	0	Fixation	Homeless	9	15	R
983.12	3.34	Recipient	Homeless	9	15	R
986.46	0	Payoff	Homeless	9	15	R
992.35	0	Choice	Homeless	9	15	R
995.37	0	Fixation	Mentaldisability	9	15	R
998.37	3.34	Recipient	Mentaldisability	9	15	R
1001.71	0	Payoff	Mentaldisability	9	15	R
1008.05	0	Choice	Mentaldisability	9	15	R
1011.06	0	Fixation	Nurse	9	15	R
1014.06	3.34	Recipient	Nurse	9	15	R
1017.40	0	Payoff	Nurse	9	15	R
1023.47	0	Choice	Nurse	9	15	R
1026.48	0	Fixation	PrisonInmate	14	6	R
1029.49	3.34	Recipient	PrisonInmate	14	6	R
1032.82	0	Payoff	PrisonInmate	14	6	R
1038.61	0	Choice	PrisonInmate	14	6	R
1041.62	0	Fixation	Irish	20	5	R
1044.62	3.34	Recipient	Irish	20	5	R
