onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Irish	15	15	L
3.01	3.91	Recipient	Irish	15	15	L
6.92	0	Payoff	Irish	15	15	L
12.83	0	Choice	Irish	15	15	L
15.84	0	Fixation	Elderly	14	6	R
17.84	3.91	Recipient	Elderly	14	6	R
21.75	0	Payoff	Elderly	14	6	R
28.46	0	Choice	Elderly	14	6	R
31.47	0	Fixation	Greek	6	14	R
34.47	3.91	Recipient	Greek	6	14	R
38.38	0	Payoff	Greek	6	14	R
44.55	0	Choice	Greek	6	14	R
47.56	0	Fixation	PrisonInmate	15	9	R
50.56	3.91	Recipient	PrisonInmate	15	9	R
54.47	0	Payoff	PrisonInmate	15	9	R
60.66	0	Choice	PrisonInmate	15	9	R
63.67	0	Fixation	Stay-at-homeparent	5	5	R
71.68	3.91	Recipient	Stay-at-homeparent	5	5	R
75.58	0	Payoff	Stay-at-homeparent	5	5	R
82.06	0	Choice	Stay-at-homeparent	5	5	R
85.07	0	Fixation	Irish	6	14	R
88.07	3.91	Recipient	Irish	6	14	R
91.98	0	Payoff	Irish	6	14	R
98.51	0	Choice	Irish	6	14	R
101.52	0	Fixation	Stay-at-homeparent	6	14	R
111.52	3.91	Recipient	Stay-at-homeparent	6	14	R
115.44	0	Payoff	Stay-at-homeparent	6	14	R
123.17	0	Choice	Stay-at-homeparent	6	14	R
126.18	0	Fixation	Welfarerecipient	20	5	R
138.18	3.91	Recipient	Welfarerecipient	20	5	R
142.09	0	Payoff	Welfarerecipient	20	5	R
148.40	0	Choice	Welfarerecipient	20	5	R
151.41	0	Fixation	Nurse	6	14	R
155.41	3.91	Recipient	Nurse	6	14	R
159.32	0	Payoff	Nurse	6	14	R
165.54	0	Choice	Nurse	6	14	R
168.55	0	Fixation	Drugaddiction	6	14	R
172.55	3.91	Recipient	Drugaddiction	6	14	R
176.46	0	Payoff	Drugaddiction	6	14	R
182.75	0	Choice	Drugaddiction	6	14	R
185.76	0	Fixation	Spanish	15	15	L
188.76	3.91	Recipient	Spanish	15	15	L
192.67	0	Payoff	Spanish	15	15	L
199.12	0	Choice	Spanish	15	15	L
202.13	0	Fixation	Surgeon	6	14	R
212.13	3.91	Recipient	Surgeon	6	14	R
216.04	0	Payoff	Surgeon	6	14	R
222.49	0	Choice	Surgeon	6	14	R
225.50	0	Fixation	PrisonInmate	15	15	L
227.50	3.91	Recipient	PrisonInmate	15	15	L
231.40	0	Payoff	PrisonInmate	15	15	L
238.49	0	Choice	PrisonInmate	15	15	L
241.50	0	Fixation	Greek	5	5	R
251.50	3.91	Recipient	Greek	5	5	R
