onset	duration	event_type	recipient	selfpay	recipientpay	button
0.00	0	Fixation	Lawyer	9	15	R
3.01	4.29	Recipient	Lawyer	9	15	R
7.29	0	Payoff	Lawyer	9	15	R
13.25	0	Choice	Lawyer	9	15	R
16.26	0	Fixation	Accountant	20	5	R
19.27	4.29	Recipient	Accountant	20	5	R
23.56	0	Payoff	Accountant	20	5	R
29.75	0	Choice	Accountant	20	5	R
32.76	0	Fixation	Homeless	9	15	L
34.76	4.29	Recipient	Homeless	9	15	L
39.05	0	Payoff	Homeless	9	15	L
45.94	0	Choice	Homeless	9	15	L
48.95	0	Fixation	Stay-at-homeparent	20	5	R
54.95	4.29	Recipient	Stay-at-homeparent	20	5	R
59.24	0	Payoff	Stay-at-homeparent	20	5	R
65.14	0	Choice	Stay-at-homeparent	20	5	R
68.15	0	Fixation	Spanish	9	15	R
71.16	4.29	Recipient	Spanish	9	15	R
75.44	0	Payoff	Spanish	9	15	R
81.75	0	Choice	Spanish	9	15	R
84.77	0	Fixation	Arab	20	5	R
87.77	4.29	Recipient	Arab	20	5	R
92.06	0	Payoff	Arab	20	5	R
98.00	0	Choice	Arab	20	5	R
101.01	0	Fixation	Mentaldisability	15	9	R
104.01	4.29	Recipient	Mentaldisability	15	9	R
108.30	0	Payoff	Mentaldisability	15	9	R
114.50	0	Choice	Mentaldisability	15	9	R
117.51	0	Fixation	Drugaddiction	9	15	R
120.51	4.29	Recipient	Drugaddiction	9	15	R
124.80	0	Payoff	Drugaddiction	9	15	R
130.50	0	Choice	Drugaddiction	9	15	R
133.52	0	Fixation	Greek	9	15	R
136.52	4.29	Recipient	Greek	9	15	R
140.81	0	Payoff	Greek	9	15	R
146.24	0	Choice	Greek	9	15	R
149.25	0	Fixation	Olympicathlete	9	15	R
152.25	4.29	Recipient	Olympicathlete	9	15	R
156.54	0	Payoff	Olympicathlete	9	15	R
162.53	0	Choice	Olympicathlete	9	15	R
165.53	0	Fixation	Surgeon	6	14	R
168.54	4.29	Recipient	Surgeon	6	14	R
172.82	0	Payoff	Surgeon	6	14	R
178.82	0	Choice	Surgeon	6	14	R
181.83	0	Fixation	Jewish	20	5	R
183.83	4.29	Recipient	Jewish	20	5	R
188.12	0	Payoff	Jewish	20	5	R
193.74	0	Choice	Jewish	20	5	R
196.75	0	Fixation	Accountant	5	20	R
199.76	4.29	Recipient	Accountant	5	20	R
204.04	0	Payoff	Accountant	5	20	R
210.65	0	Choice	Accountant	5	20	R
213.66	0	Fixation	Jewish	9	15	R
215.66	4.29	Recipient	Jewish	9	15	R
219.95	0	Payoff	Jewish	9	15	R
225.90	0	Choice	Jewish	9	15	R
228.91	0	Fixation	Homeless	5	20	L
232.91	4.29	Recipient	Homeless	5	20	L
237.19	0	Payoff	Homeless	5	20	L
243.41	0	Choice	Homeless	5	20	L
246.42	0	Fixation	Nurse	9	15	R
257.42	4.29	Recipient	Nurse	9	15	R
261.71	0	Payoff	Nurse	9	15	R
267.64	0	Choice	Nurse	9	15	R
270.65	0	Fixation	Nurse	15	15	L
273.65	4.29	Recipient	Nurse	15	15	L
277.94	0	Payoff	Nurse	15	15	L
283.79	0	Choice	Nurse	15	15	L
286.80	0	Fixation	Welfarerecipient	6	14	R
289.80	4.29	Recipient	Welfarerecipient	6	14	R
294.09	0	Payoff	Welfarerecipient	6	14	R
300.07	0	Choice	Welfarerecipient	6	14	R
303.08	0	Fixation	Olympicathlete	5	5	R
306.08	4.29	Recipient	Olympicathlete	5	5	R
310.37	0	Payoff	Olympicathlete	5	5	R
316.13	0	Choice	Olympicathlete	5	5	R
