onset	duration	event_type	recipient	selfpay	recipientpay	button
0.00	0	Fixation	Greek	5	20	R
4.01	3.34	Recipient	Greek	5	20	R
7.34	0	Payoff	Greek	5	20	R
12.37	0	Choice	Greek	5	20	R
15.38	0	Fixation	Homeless	20	5	L
18.38	3.34	Recipient	Homeless	20	5	L
21.72	0	Payoff	Homeless	20	5	L
26.54	0	Choice	Homeless	20	5	L
29.55	0	Fixation	Olympicathlete	9	15	R
31.55	3.34	Recipient	Olympicathlete	9	15	R
34.89	0	Payoff	Olympicathlete	9	15	R
39.68	0	Choice	Olympicathlete	9	15	R
42.69	0	Fixation	Nurse	6	14	R
49.69	3.34	Recipient	Nurse	6	14	R
53.03	0	Payoff	Nurse	6	14	R
57.94	0	Choice	Nurse	6	14	R
60.95	0	Fixation	Greek	15	15	L
64.96	3.34	Recipient	Greek	15	15	L
68.29	0	Payoff	Greek	15	15	L
73.35	0	Choice	Greek	15	15	L
76.36	0	Fixation	Spanish	9	15	R
78.36	3.33	Recipient	Spanish	9	15	R
81.70	0	Payoff	Spanish	9	15	R
86.45	0	Choice	Spanish	9	15	R
89.46	0	Fixation	Spanish	14	6	R
92.47	3.34	Recipient	Spanish	14	6	R
95.80	0	Payoff	Spanish	14	6	R
100.75	0	Choice	Spanish	14	6	R
103.76	0	Fixation	Spanish	5	5	R
107.77	3.34	Recipient	Spanish	5	5	R
111.10	0	Payoff	Spanish	5	5	R
115.83	0	Choice	Spanish	5	5	R
118.85	0	Fixation	Arab	5	20	R
122.85	3.34	Recipient	Arab	5	20	R
126.19	0	Payoff	Arab	5	20	R
130.97	0	Choice	Arab	5	20	R
133.98	0	Fixation	Mentaldisability	20	5	L
137.98	3.34	Recipient	Mentaldisability	20	5	L
141.32	0	Payoff	Mentaldisability	20	5	L
146.63	0	Choice	Mentaldisability	20	5	L
149.64	0	Fixation	Lawyer	5	5	R
152.64	3.34	Recipient	Lawyer	5	5	R
155.98	0	Payoff	Lawyer	5	5	R
160.70	0	Choice	Lawyer	5	5	R
163.71	0	Fixation	Mentaldisability	5	20	R
166.71	3.33	Recipient	Mentaldisability	5	20	R
170.04	0	Payoff	Mentaldisability	5	20	R
175.00	0	Choice	Mentaldisability	5	20	R
178.01	0	Fixation	Farmer	15	9	R
182.01	3.34	Recipient	Farmer	15	9	R
185.35	0	Payoff	Farmer	15	9	R
189.80	0	Choice	Farmer	15	9	R
192.81	0	Fixation	Elderly	5	5	R
194.82	3.34	Recipient	Elderly	5	5	R
198.15	0	Payoff	Elderly	5	5	R
202.89	0	Choice	Elderly	5	5	R
205.90	0	Fixation	Arab	9	15	R
208.90	3.34	Recipient	Arab	9	15	R
212.23	0	Payoff	Arab	9	15	R
216.81	0	Choice	Arab	9	15	R
219.82	0	Fixation	Olympicathlete	5	5	R
222.82	3.34	Recipient	Olympicathlete	5	5	R
226.15	0	Payoff	Olympicathlete	5	5	R
230.77	0	Choice	Olympicathlete	5	5	R
233.77	0	Fixation	Drugaddiction	6	14	R
243.78	3.34	Recipient	Drugaddiction	6	14	R
247.11	0	Payoff	Drugaddiction	6	14	R
251.99	0	Choice	Drugaddiction	6	14	R
255.01	0	Fixation	Farmer	14	6	R
260.01	3.34	Recipient	Farmer	14	6	R
263.34	0	Payoff	Farmer	14	6	R
268.28	0	Choice	Farmer	14	6	R
271.29	0	Fixation	Stay-at-homeparent	14	6	L
274.29	3.34	Recipient	Stay-at-homeparent	14	6	L
277.63	0	Payoff	Stay-at-homeparent	14	6	L
282.64	0	Choice	Stay-at-homeparent	14	6	L
285.65	0	Fixation	Nurse	14	6	R
288.66	3.34	Recipient	Nurse	14	6	R
291.99	0	Payoff	Nurse	14	6	R
296.89	0	Choice	Nurse	14	6	R
299.90	0	Fixation	Welfarerecipient	6	14	R
302.90	3.34	Recipient	Welfarerecipient	6	14	R
306.24	0	Payoff	Welfarerecipient	6	14	R
311.09	0	Choice	Welfarerecipient	6	14	R
314.10	0	Fixation	British	5	20	R
316.10	3.34	Recipient	British	5	20	R
319.43	0	Payoff	British	5	20	R
324.24	0	Choice	British	5	20	R
327.25	0	Fixation	PrisonInmate	9	15	R
330.26	3.34	Recipient	PrisonInmate	9	15	R
333.59	0	Payoff	PrisonInmate	9	15	R
338.66	0	Choice	PrisonInmate	9	15	R
341.67	0	Fixation	Mentaldisability	5	5	R
343.67	3.34	Recipient	Mentaldisability	5	5	R
347.01	0	Payoff	Mentaldisability	5	5	R
351.76	0	Choice	Mentaldisability	5	5	R
354.77	0	Fixation	Nurse	5	20	R
358.77	3.34	Recipient	Nurse	5	20	R
362.10	0	Payoff	Nurse	5	20	R
366.43	0	Choice	Nurse	5	20	R
369.44	0	Fixation	Irish	20	5	R
380.44	3.34	Recipient	Irish	20	5	R
383.78	0	Payoff	Irish	20	5	R
388.47	0	Choice	Irish	20	5	R
391.48	0	Fixation	Drugaddiction	9	15	R
393.48	3.34	Recipient	Drugaddiction	9	15	R
396.82	0	Payoff	Drugaddiction	9	15	R
401.78	0	Choice	Drugaddiction	9	15	R
404.79	0	Fixation	Mentaldisability	15	9	L
407.79	3.34	Recipient	Mentaldisability	15	9	L
411.13	0	Payoff	Mentaldisability	15	9	L
416.40	0	Choice	Mentaldisability	15	9	L
419.41	0	Fixation	British	6	14	R
423.42	3.34	Recipient	British	6	14	R
426.75	0	Payoff	British	6	14	R
431.54	0	Choice	British	6	14	R
434.56	0	Fixation	Japanese	15	9	R
437.56	3.34	Recipient	Japanese	15	9	R
440.89	0	Payoff	Japanese	15	9	R
446.15	0	Choice	Japanese	15	9	R
449.16	0	Fixation	Irish	5	20	R
452.16	3.34	Recipient	Irish	5	20	R
455.50	0	Payoff	Irish	5	20	R
460.66	0	Choice	Irish	5	20	R
463.67	0	Fixation	PrisonInmate	6	14	R
471.67	3.34	Recipient	PrisonInmate	6	14	R
475.01	0	Payoff	PrisonInmate	6	14	R
479.92	0	Choice	PrisonInmate	6	14	R
482.93	0	Fixation	Homeless	5	20	R
485.94	3.34	Recipient	Homeless	5	20	R
489.27	0	Payoff	Homeless	5	20	R
494.21	0	Choice	Homeless	5	20	R
497.22	0	Fixation	British	5	5	R
503.22	3.33	Recipient	British	5	5	R
506.55	0	Payoff	British	5	5	R
511.37	0	Choice	British	5	5	R
514.38	0	Fixation	Japanese	20	5	R
516.38	3.34	Recipient	Japanese	20	5	R
519.72	0	Payoff	Japanese	20	5	R
524.63	0	Choice	Japanese	20	5	R
527.64	0	Fixation	Accountant	15	9	L
530.64	3.34	Recipient	Accountant	15	9	L
533.98	0	Payoff	Accountant	15	9	L
