onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Mentaldisability	15	15	L
3.01	5.38	Recipient	Mentaldisability	15	15	L
8.39	0	Payoff	Mentaldisability	15	15	L
14.39	0	Choice	Mentaldisability	15	15	L
17.41	0	Fixation	Mentaldisability	5	5	R
20.41	5.38	Recipient	Mentaldisability	5	5	R
25.79	0	Payoff	Mentaldisability	5	5	R
31.89	0	Choice	Mentaldisability	5	5	R
34.90	0	Fixation	Spanish	15	9	R
43.91	5.38	Recipient	Spanish	15	9	R
49.29	0	Payoff	Spanish	15	9	R
55.89	0	Choice	Spanish	15	9	R
58.91	0	Fixation	Elderly	9	15	R
60.92	5.38	Recipient	Elderly	9	15	R
66.30	0	Payoff	Elderly	9	15	R
72.71	0	Choice	Elderly	9	15	R
75.72	0	Fixation	Spanish	6	14	R
82.73	5.38	Recipient	Spanish	6	14	R
88.11	0	Payoff	Spanish	6	14	R
94.95	0	Choice	Spanish	6	14	R
97.97	0	Fixation	British	5	5	R
100.98	5.38	Recipient	British	5	5	R
106.36	0	Payoff	British	5	5	R
112.79	0	Choice	British	5	5	R
115.81	0	Fixation	Welfarerecipient	14	6	R
125.81	5.38	Recipient	Welfarerecipient	14	6	R
131.19	0	Payoff	Welfarerecipient	14	6	R
138.28	0	Choice	Welfarerecipient	14	6	R
141.30	0	Fixation	Accountant	6	14	R
143.31	5.38	Recipient	Accountant	6	14	R
148.69	0	Payoff	Accountant	6	14	R
155.44	0	Choice	Accountant	6	14	R
158.46	0	Fixation	Surgeon	15	15	L
160.47	5.38	Recipient	Surgeon	15	15	L
165.85	0	Payoff	Surgeon	15	15	L
171.95	0	Choice	Surgeon	15	15	L
174.97	0	Fixation	Lawyer	15	9	L
177.98	5.38	Recipient	Lawyer	15	9	L
183.36	0	Payoff	Lawyer	15	9	L
190.69	0	Choice	Lawyer	15	9	L
193.70	0	Fixation	Accountant	15	15	L
199.71	5.38	Recipient	Accountant	15	15	L
205.08	0	Payoff	Accountant	15	15	L
211.41	0	Choice	Accountant	15	15	L
214.42	0	Fixation	Farmer	14	6	R
217.43	5.38	Recipient	Farmer	14	6	R
222.80	0	Payoff	Farmer	14	6	R
228.97	0	Choice	Farmer	14	6	R
231.98	0	Fixation	Drugaddiction	5	20	R
235.98	5.38	Recipient	Drugaddiction	5	20	R
241.36	0	Payoff	Drugaddiction	5	20	R
247.75	0	Choice	Drugaddiction	5	20	R
250.76	0	Fixation	Japanese	20	5	R
253.76	5.38	Recipient	Japanese	20	5	R
259.14	0	Payoff	Japanese	20	5	R
265.28	0	Choice	Japanese	20	5	R
268.29	0	Fixation	Nurse	9	15	R
271.29	5.38	Recipient	Nurse	9	15	R
276.67	0	Payoff	Nurse	9	15	R
283.20	0	Choice	Nurse	9	15	R
286.21	0	Fixation	Surgeon	9	15	R
289.21	5.38	Recipient	Surgeon	9	15	R
294.59	0	Payoff	Surgeon	9	15	R
303.33	0	Choice	Surgeon	9	15	R
306.34	0	Fixation	Stay-at-homeparent	9	15	R
309.35	5.38	Recipient	Stay-at-homeparent	9	15	R
