onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Surgeon	9	15	R
3.01	4.20	Recipient	Surgeon	9	15	R
7.21	0	Payoff	Surgeon	9	15	R
13.46	0	Choice	Surgeon	9	15	R
16.48	0	Fixation	British	6	14	R
19.48	4.20	Recipient	British	6	14	R
23.68	0	Payoff	British	6	14	R
30.12	0	Choice	British	6	14	R
33.16	0	Fixation	PrisonInmate	15	9	R
36.16	4.20	Recipient	PrisonInmate	15	9	R
40.36	0	Payoff	PrisonInmate	15	9	R
46.61	0	Choice	PrisonInmate	15	9	R
49.64	0	Fixation	Stay-at-homeparent	5	5	R
51.64	4.20	Recipient	Stay-at-homeparent	5	5	R
55.85	0	Payoff	Stay-at-homeparent	5	5	R
62.16	0	Choice	Stay-at-homeparent	5	5	R
65.19	0	Fixation	Greek	15	9	R
76.20	4.20	Recipient	Greek	15	9	R
80.39	0	Payoff	Greek	15	9	R
86.85	0	Choice	Greek	15	9	R
89.88	0	Fixation	Olympicathlete	5	5	R
93.88	4.20	Recipient	Olympicathlete	5	5	R
98.08	0	Payoff	Olympicathlete	5	5	R
104.37	0	Choice	Olympicathlete	5	5	R
107.40	0	Fixation	Surgeon	15	15	L
113.40	4.20	Recipient	Surgeon	15	15	L
117.60	0	Payoff	Surgeon	15	15	L
124.02	0	Choice	Surgeon	15	15	L
127.05	0	Fixation	Japanese	5	5	R
130.06	4.20	Recipient	Japanese	5	5	R
134.26	0	Payoff	Japanese	5	5	R
140.60	0	Choice	Japanese	5	5	R
143.62	0	Fixation	Jewish	20	5	R
145.63	4.20	Recipient	Jewish	20	5	R
149.82	0	Payoff	Jewish	20	5	R
156.31	0	Choice	Jewish	20	5	R
159.34	0	Fixation	Welfarerecipient	20	5	R
162.34	4.20	Recipient	Welfarerecipient	20	5	R
166.54	0	Payoff	Welfarerecipient	20	5	R
172.84	0	Choice	Welfarerecipient	20	5	R
175.85	0	Fixation	Homeless	5	5	R
179.85	4.19	Recipient	Homeless	5	5	R
184.05	0	Payoff	Homeless	5	5	R
190.37	0	Choice	Homeless	5	5	R
193.38	0	Fixation	PrisonInmate	20	5	R
196.39	4.20	Recipient	PrisonInmate	20	5	R
200.58	0	Payoff	PrisonInmate	20	5	R
206.85	0	Choice	PrisonInmate	20	5	R
209.86	0	Fixation	Welfarerecipient	14	6	R
221.86	4.20	Recipient	Welfarerecipient	14	6	R
226.06	0	Payoff	Welfarerecipient	14	6	R
232.33	0	Choice	Welfarerecipient	14	6	R
235.34	0	Fixation	Irish	6	14	R
238.34	4.20	Recipient	Irish	6	14	R
242.54	0	Payoff	Irish	6	14	R
248.91	0	Choice	Irish	6	14	R
251.92	0	Fixation	Lawyer	6	14	R
260.93	4.20	Recipient	Lawyer	6	14	R
265.13	0	Payoff	Lawyer	6	14	R
271.48	0	Choice	Lawyer	6	14	R
274.49	0	Fixation	Arab	5	5	R
282.50	4.20	Recipient	Arab	5	5	R
286.69	0	Payoff	Arab	5	5	R
292.92	0	Choice	Arab	5	5	R
295.93	0	Fixation	Arab	14	6	R
299.94	4.20	Recipient	Arab	14	6	R
304.13	0	Payoff	Arab	14	6	R
310.48	0	Choice	Arab	14	6	R
313.49	0	Fixation	Arab	5	20	R
325.50	4.20	Recipient	Arab	5	20	R
329.69	0	Payoff	Arab	5	20	R
336.02	0	Choice	Arab	5	20	R
339.03	0	Fixation	Spanish	9	15	R
342.03	4.20	Recipient	Spanish	9	15	R
346.23	0	Payoff	Spanish	9	15	R
352.85	0	Choice	Spanish	9	15	R
355.86	0	Fixation	British	15	15	L
358.86	4.19	Recipient	British	15	15	L
363.06	0	Payoff	British	15	15	L
369.39	0	Choice	British	15	15	L
372.40	0	Fixation	Nurse	15	9	R
377.40	4.20	Recipient	Nurse	15	9	R
381.60	0	Payoff	Nurse	15	9	R
387.95	0	Choice	Nurse	15	9	R
390.96	0	Fixation	Drugaddiction	5	5	R
392.97	4.20	Recipient	Drugaddiction	5	5	R
397.16	0	Payoff	Drugaddiction	5	5	R
403.40	0	Choice	Drugaddiction	5	5	R
406.41	0	Fixation	Drugaddiction	20	5	R
409.42	4.20	Recipient	Drugaddiction	20	5	R
413.61	0	Payoff	Drugaddiction	20	5	R
419.95	0	Choice	Drugaddiction	20	5	R
422.96	0	Fixation	Nurse	5	5	R
424.97	4.20	Recipient	Nurse	5	5	R
429.16	0	Payoff	Nurse	5	5	R
435.45	0	Choice	Nurse	5	5	R
438.46	0	Fixation	Mentaldisability	15	9	R
441.46	4.19	Recipient	Mentaldisability	15	9	R
445.66	0	Payoff	Mentaldisability	15	9	R
452.38	0	Choice	Mentaldisability	15	9	R
455.39	0	Fixation	Accountant	15	15	L
459.40	4.19	Recipient	Accountant	15	15	L
463.59	0	Payoff	Accountant	15	15	L
469.86	0	Choice	Accountant	15	15	L
472.88	0	Fixation	Drugaddiction	14	6	R
475.88	4.19	Recipient	Drugaddiction	14	6	R
480.07	0	Payoff	Drugaddiction	14	6	R
486.40	0	Choice	Drugaddiction	14	6	R
489.41	0	Fixation	Homeless	15	15	L
493.41	4.20	Recipient	Homeless	15	15	L
497.61	0	Payoff	Homeless	15	15	L
503.97	0	Choice	Homeless	15	15	L
506.98	0	Fixation	Lawyer	9	15	R
514.99	4.20	Recipient	Lawyer	9	15	R
519.18	0	Payoff	Lawyer	9	15	R
525.46	0	Choice	Lawyer	9	15	R
528.47	0	Fixation	Surgeon	6	14	R
531.47	4.20	Recipient	Surgeon	6	14	R
535.67	0	Payoff	Surgeon	6	14	R
542.30	0	Choice	Surgeon	6	14	R
545.32	0	Fixation	Homeless	20	5	R
548.32	4.20	Recipient	Homeless	20	5	R
552.51	0	Payoff	Homeless	20	5	R
558.74	0	Choice	Homeless	20	5	R
561.75	0	Fixation	Welfarerecipient	9	15	L
572.76	4.20	Recipient	Welfarerecipient	9	15	L
576.96	0	Payoff	Welfarerecipient	9	15	L
583.28	0	Choice	Welfarerecipient	9	15	L
586.29	0	Fixation	Japanese	15	15	L
596.29	4.19	Recipient	Japanese	15	15	L
600.49	0	Payoff	Japanese	15	15	L
606.95	0	Choice	Japanese	15	15	L
609.96	0	Fixation	Nurse	9	15	R
612.97	4.19	Recipient	Nurse	9	15	R
617.16	0	Payoff	Nurse	9	15	R
623.65	0	Choice	Nurse	9	15	R
626.66	0	Fixation	Olympicathlete	14	6	R
628.66	4.20	Recipient	Olympicathlete	14	6	R
632.86	0	Payoff	Olympicathlete	14	6	R
639.25	0	Choice	Olympicathlete	14	6	R
642.26	0	Fixation	Greek	20	5	R
647.26	4.20	Recipient	Greek	20	5	R
651.46	0	Payoff	Greek	20	5	R
657.72	0	Choice	Greek	20	5	R
660.72	0	Fixation	Stay-at-homeparent	15	15	L
662.73	4.20	Recipient	Stay-at-homeparent	15	15	L
666.92	0	Payoff	Stay-at-homeparent	15	15	L
673.23	0	Choice	Stay-at-homeparent	15	15	L
676.24	0	Fixation	Mentaldisability	6	14	R
679.25	4.19	Recipient	Mentaldisability	6	14	R
683.44	0	Payoff	Mentaldisability	6	14	R
689.73	0	Choice	Mentaldisability	6	14	R
692.74	0	Fixation	Irish	9	15	R
704.74	4.19	Recipient	Irish	9	15	R
708.93	0	Payoff	Irish	9	15	R
715.30	0	Choice	Irish	9	15	R
718.31	0	Fixation	Elderly	15	15	L
721.31	4.20	Recipient	Elderly	15	15	L
725.51	0	Payoff	Elderly	15	15	L
732.14	0	Choice	Elderly	15	15	L
735.15	0	Fixation	Farmer	14	6	R
738.15	4.19	Recipient	Farmer	14	6	R
742.34	0	Payoff	Farmer	14	6	R
748.58	0	Choice	Farmer	14	6	R
751.59	0	Fixation	Mentaldisability	14	6	R
757.60	4.20	Recipient	Mentaldisability	14	6	R
761.79	0	Payoff	Mentaldisability	14	6	R
768.12	0	Choice	Mentaldisability	14	6	R
771.13	0	Fixation	Accountant	15	9	R
774.13	4.19	Recipient	Accountant	15	9	R
778.33	0	Payoff	Accountant	15	9	R
784.64	0	Choice	Accountant	15	9	R
787.65	0	Fixation	Japanese	20	5	R
790.65	4.20	Recipient	Japanese	20	5	R
794.85	0	Payoff	Japanese	20	5	R
801.22	0	Choice	Japanese	20	5	R
804.23	0	Fixation	Drugaddiction	15	15	L
808.24	4.20	Recipient	Drugaddiction	15	15	L
812.43	0	Payoff	Drugaddiction	15	15	L
818.89	0	Choice	Drugaddiction	15	15	L
821.90	0	Fixation	Japanese	6	14	R
824.90	4.19	Recipient	Japanese	6	14	R
829.10	0	Payoff	Japanese	6	14	R
837.39	0	Choice	Japanese	6	14	R
840.40	0	Fixation	Elderly	5	20	R
848.40	4.19	Recipient	Elderly	5	20	R
852.59	0	Payoff	Elderly	5	20	R
859.04	0	Choice	Elderly	5	20	R
862.05	0	Fixation	Jewish	9	15	R
865.05	4.19	Recipient	Jewish	9	15	R
869.25	0	Payoff	Jewish	9	15	R
875.50	0	Choice	Jewish	9	15	R
878.51	0	Fixation	Farmer	15	15	L
880.52	4.19	Recipient	Farmer	15	15	L
884.71	0	Payoff	Farmer	15	15	L
891.02	0	Choice	Farmer	15	15	L
894.03	0	Fixation	Spanish	14	6	R
897.03	4.20	Recipient	Spanish	14	6	R
901.23	0	Payoff	Spanish	14	6	R
907.62	0	Choice	Spanish	14	6	R
910.63	0	Fixation	Elderly	6	14	R
913.63	4.20	Recipient	Elderly	6	14	R
917.83	0	Payoff	Elderly	6	14	R
924.06	0	Choice	Elderly	6	14	R
927.07	0	Fixation	PrisonInmate	15	15	L
930.08	4.19	Recipient	PrisonInmate	15	15	L
934.27	0	Payoff	PrisonInmate	15	15	L
940.93	0	Choice	PrisonInmate	15	15	L
943.94	0	Fixation	Olympicathlete	20	5	R
953.94	4.20	Recipient	Olympicathlete	20	5	R
958.13	0	Payoff	Olympicathlete	20	5	R
964.67	0	Choice	Olympicathlete	20	5	R
967.68	0	Fixation	Spanish	5	20	R
974.69	4.20	Recipient	Spanish	5	20	R
978.88	0	Payoff	Spanish	5	20	R
985.18	0	Choice	Spanish	5	20	R
988.19	0	Fixation	Spanish	15	15	L
991.19	4.20	Recipient	Spanish	15	15	L
995.39	0	Payoff	Spanish	15	15	L
1001.95	0	Choice	Spanish	15	15	L
1004.96	0	Fixation	British	5	20	R
1007.96	4.20	Recipient	British	5	20	R
1012.16	0	Payoff	British	5	20	R
1018.54	0	Choice	British	5	20	R
1021.55	0	Fixation	Mentaldisability	9	15	R
1024.56	4.20	Recipient	Mentaldisability	9	15	R
1028.75	0	Payoff	Mentaldisability	9	15	R
1035.16	0	Choice	Mentaldisability	9	15	R
1038.17	0	Fixation	PrisonInmate	9	15	R
1049.18	4.20	Recipient	PrisonInmate	9	15	R
1053.37	0	Payoff	PrisonInmate	9	15	R
1059.65	0	Choice	PrisonInmate	9	15	R
1062.66	0	Fixation	Homeless	9	15	L
1066.66	4.20	Recipient	Homeless	9	15	L
1070.86	0	Payoff	Homeless	9	15	L
1077.14	0	Choice	Homeless	9	15	L
1080.15	0	Fixation	Elderly	20	5	R
1083.15	4.20	Recipient	Elderly	20	5	R
1087.35	0	Payoff	Elderly	20	5	R
1093.68	0	Choice	Elderly	20	5	R
1096.69	0	Fixation	Farmer	5	20	R
1103.69	4.19	Recipient	Farmer	5	20	R
1107.89	0	Payoff	Farmer	5	20	R
1114.30	0	Choice	Farmer	5	20	R
1117.31	0	Fixation	Surgeon	15	9	R
1120.32	4.20	Recipient	Surgeon	15	9	R
1124.51	0	Payoff	Surgeon	15	9	R
1130.85	0	Choice	Surgeon	15	9	R
1133.86	0	Fixation	Arab	6	14	R
1136.87	4.19	Recipient	Arab	6	14	R
1141.06	0	Payoff	Arab	6	14	R
1147.79	0	Choice	Arab	6	14	R
1150.80	0	Fixation	Stay-at-homeparent	20	5	R
1154.81	4.20	Recipient	Stay-at-homeparent	20	5	R
1159.01	0	Payoff	Stay-at-homeparent	20	5	R
1165.33	0	Choice	Stay-at-homeparent	20	5	R
1168.34	0	Fixation	British	9	15	R
1171.34	4.20	Recipient	British	9	15	R
1175.54	0	Payoff	British	9	15	R
1181.83	0	Choice	British	9	15	R
1184.84	0	Fixation	Welfarerecipient	6	14	L
1187.85	4.20	Recipient	Welfarerecipient	6	14	L
1192.04	0	Payoff	Welfarerecipient	6	14	L
1198.52	0	Choice	Welfarerecipient	6	14	L
1201.53	0	Fixation	Irish	15	9	R
1204.54	4.19	Recipient	Irish	15	9	R
1208.73	0	Payoff	Irish	15	9	R
1214.97	0	Choice	Irish	15	9	R
1217.98	0	Fixation	Nurse	15	15	L
1221.99	4.19	Recipient	Nurse	15	15	L
1226.18	0	Payoff	Nurse	15	15	L
1232.50	0	Choice	Nurse	15	15	L
1235.51	0	Fixation	Accountant	6	14	R
1242.51	4.19	Recipient	Accountant	6	14	R
1246.71	0	Payoff	Accountant	6	14	R
1253.02	0	Choice	Accountant	6	14	R
1256.03	0	Fixation	Olympicathlete	9	15	R
1268.04	4.20	Recipient	Olympicathlete	9	15	R
