onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Olympicathlete	15	15	L
2.01	4.07	Recipient	Olympicathlete	15	15	L
6.08	0	Payoff	Olympicathlete	15	15	L
11.17	0	Choice	Olympicathlete	15	15	L
14.20	0	Fixation	Jewish	5	5	R
20.20	4.08	Recipient	Jewish	5	5	R
24.28	0	Payoff	Jewish	5	5	R
29.30	0	Choice	Jewish	5	5	R
32.32	0	Fixation	Accountant	15	9	L
44.33	4.07	Recipient	Accountant	15	9	L
48.40	0	Payoff	Accountant	15	9	L
53.31	0	Choice	Accountant	15	9	L
56.33	0	Fixation	Japanese	20	5	L
59.34	4.07	Recipient	Japanese	20	5	L
63.40	0	Payoff	Japanese	20	5	L
68.54	0	Choice	Japanese	20	5	L
71.57	0	Fixation	Accountant	14	6	L
75.58	4.07	Recipient	Accountant	14	6	L
79.64	0	Payoff	Accountant	14	6	L
84.65	0	Choice	Accountant	14	6	L
87.66	0	Fixation	Lawyer	14	6	L
91.67	4.07	Recipient	Lawyer	14	6	L
95.74	0	Payoff	Lawyer	14	6	L
100.60	0	Choice	Lawyer	14	6	L
103.62	0	Fixation	Japanese	6	14	R
107.63	4.07	Recipient	Japanese	6	14	R
111.70	0	Payoff	Japanese	6	14	R
116.75	0	Choice	Japanese	6	14	R
119.77	0	Fixation	Greek	15	9	L
121.78	4.07	Recipient	Greek	15	9	L
125.85	0	Payoff	Greek	15	9	L
130.81	0	Choice	Greek	15	9	L
133.84	0	Fixation	Surgeon	14	6	L
137.84	4.07	Recipient	Surgeon	14	6	L
141.91	0	Payoff	Surgeon	14	6	L
146.93	0	Choice	Surgeon	14	6	L
149.95	0	Fixation	Nurse	9	15	L
152.96	4.07	Recipient	Nurse	9	15	L
157.03	0	Payoff	Nurse	9	15	L
165.23	0	Choice	Nurse	9	15	L
168.24	0	Fixation	Greek	5	20	R
170.24	4.07	Recipient	Greek	5	20	R
174.31	0	Payoff	Greek	5	20	R
179.70	0	Choice	Greek	5	20	R
182.71	0	Fixation	Welfarerecipient	14	6	R
190.71	4.07	Recipient	Welfarerecipient	14	6	R
194.78	0	Payoff	Welfarerecipient	14	6	R
200.09	0	Choice	Welfarerecipient	14	6	R
203.09	0	Fixation	Arab	6	14	R
206.10	4.07	Recipient	Arab	6	14	R
210.17	0	Payoff	Arab	6	14	R
215.07	0	Choice	Arab	6	14	R
218.08	0	Fixation	Drugaddiction	5	20	R
221.09	4.07	Recipient	Drugaddiction	5	20	R
225.16	0	Payoff	Drugaddiction	5	20	R
230.04	0	Choice	Drugaddiction	5	20	R
233.05	0	Fixation	Spanish	9	15	L
235.05	4.07	Recipient	Spanish	9	15	L
239.12	0	Payoff	Spanish	9	15	L
