onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	Nurse	5	20	R
3.01	3.93	Recipient	Nurse	5	20	R
6.94	0	Payoff	Nurse	5	20	R
12.42	0	Choice	Nurse	5	20	R
15.43	0	Fixation	Elderly	15	9	R
22.44	3.93	Recipient	Elderly	15	9	R
26.37	0	Payoff	Elderly	15	9	R
32.21	0	Choice	Elderly	15	9	R
35.22	0	Fixation	Elderly	5	5	L
47.23	3.93	Recipient	Elderly	5	5	L
51.16	0	Payoff	Elderly	5	5	L
58.02	0	Choice	Elderly	5	5	L
61.03	0	Fixation	Irish	5	5	R
63.03	3.93	Recipient	Irish	5	5	R
66.97	0	Payoff	Irish	5	5	R
73.46	0	Choice	Irish	5	5	R
76.47	0	Fixation	Welfarerecipient	14	6	L
78.48	3.93	Recipient	Welfarerecipient	14	6	L
82.41	0	Payoff	Welfarerecipient	14	6	L
88.24	0	Choice	Welfarerecipient	14	6	L
91.26	0	Fixation	PrisonInmate	14	6	L
94.26	3.93	Recipient	PrisonInmate	14	6	L
98.19	0	Payoff	PrisonInmate	14	6	L
103.84	0	Choice	PrisonInmate	14	6	L
106.85	0	Fixation	Homeless	5	20	R
109.86	3.93	Recipient	Homeless	5	20	R
113.79	0	Payoff	Homeless	5	20	R
119.55	0	Choice	Homeless	5	20	R
122.56	0	Fixation	Surgeon	20	5	R
130.56	3.93	Recipient	Surgeon	20	5	R
134.49	0	Payoff	Surgeon	20	5	R
140.29	0	Choice	Surgeon	20	5	R
143.31	0	Fixation	Spanish	14	6	R
146.31	3.93	Recipient	Spanish	14	6	R
150.24	0	Payoff	Spanish	14	6	R
156.01	0	Choice	Spanish	14	6	R
159.02	0	Fixation	Nurse	15	9	R
161.02	3.93	Recipient	Nurse	15	9	R
164.95	0	Payoff	Nurse	15	9	R
170.88	0	Choice	Nurse	15	9	R
173.89	0	Fixation	Drugaddiction	5	5	R
177.89	3.93	Recipient	Drugaddiction	5	5	R
181.83	0	Payoff	Drugaddiction	5	5	R
188.29	0	Choice	Drugaddiction	5	5	R
191.30	0	Fixation	Welfarerecipient	5	5	R
194.31	3.93	Recipient	Welfarerecipient	5	5	R
198.24	0	Payoff	Welfarerecipient	5	5	R
204.65	0	Choice	Welfarerecipient	5	5	R
207.66	0	Fixation	Arab	15	15	L
210.66	3.93	Recipient	Arab	15	15	L
214.59	0	Payoff	Arab	15	15	L
220.87	0	Choice	Arab	15	15	L
223.88	0	Fixation	Drugaddiction	14	6	L
225.89	3.93	Recipient	Drugaddiction	14	6	L
229.82	0	Payoff	Drugaddiction	14	6	L
235.72	0	Choice	Drugaddiction	14	6	L
238.73	0	Fixation	Farmer	15	9	R
241.73	3.93	Recipient	Farmer	15	9	R
245.66	0	Payoff	Farmer	15	9	R
251.49	0	Choice	Farmer	15	9	R
254.51	0	Fixation	Stay-at-homeparent	9	15	R
257.51	3.93	Recipient	Stay-at-homeparent	9	15	R
261.44	0	Payoff	Stay-at-homeparent	9	15	R
267.77	0	Choice	Stay-at-homeparent	9	15	R
270.78	0	Fixation	Japanese	9	15	R
273.79	3.93	Recipient	Japanese	9	15	R
277.72	0	Payoff	Japanese	9	15	R
283.39	0	Choice	Japanese	9	15	R
286.40	0	Fixation	Drugaddiction	5	20	R
289.41	3.93	Recipient	Drugaddiction	5	20	R
293.34	0	Payoff	Drugaddiction	5	20	R
299.16	0	Choice	Drugaddiction	5	20	R
302.17	0	Fixation	Homeless	14	6	L
304.17	3.93	Recipient	Homeless	14	6	L
308.10	0	Payoff	Homeless	14	6	L
314.06	0	Choice	Homeless	14	6	L
317.07	0	Fixation	Irish	15	9	R
320.08	3.93	Recipient	Irish	15	9	R
324.01	0	Payoff	Irish	15	9	R
329.73	0	Choice	Irish	15	9	R
332.74	0	Fixation	Surgeon	5	20	L
334.75	3.93	Recipient	Surgeon	5	20	L
338.67	0	Payoff	Surgeon	5	20	L
344.54	0	Choice	Surgeon	5	20	L
347.55	0	Fixation	Elderly	15	15	R
350.55	3.93	Recipient	Elderly	15	15	R
354.48	0	Payoff	Elderly	15	15	R
360.31	0	Choice	Elderly	15	15	R
363.32	0	Fixation	Homeless	6	14	R
365.33	3.93	Recipient	Homeless	6	14	R
369.26	0	Payoff	Homeless	6	14	R
375.85	0	Choice	Homeless	6	14	R
378.85	0	Fixation	PrisonInmate	9	15	R
389.86	3.93	Recipient	PrisonInmate	9	15	R
393.79	0	Payoff	PrisonInmate	9	15	R
399.53	0	Choice	PrisonInmate	9	15	R
402.54	0	Fixation	Jewish	15	9	R
406.55	3.93	Recipient	Jewish	15	9	R
410.48	0	Payoff	Jewish	15	9	R
416.35	0	Choice	Jewish	15	9	R
419.36	0	Fixation	British	14	6	R
423.37	3.93	Recipient	British	14	6	R
427.29	0	Payoff	British	14	6	R
433.17	0	Choice	British	14	6	R
436.19	0	Fixation	Farmer	6	14	L
438.19	3.93	Recipient	Farmer	6	14	L
442.12	0	Payoff	Farmer	6	14	L
447.86	0	Choice	Farmer	6	14	L
450.87	0	Fixation	Accountant	9	15	R
453.87	3.93	Recipient	Accountant	9	15	R
457.80	0	Payoff	Accountant	9	15	R
463.97	0	Choice	Accountant	9	15	R
466.98	0	Fixation	Olympicathlete	15	9	R
469.99	3.93	Recipient	Olympicathlete	15	9	R
473.92	0	Payoff	Olympicathlete	15	9	R
480.74	0	Choice	Olympicathlete	15	9	R
