onset	duration	event_type	recipient	selfpay	recipientpay	button
0.23	0	Fixation	Nurse	5	20	L
11.24	3.02	Recipient	Nurse	5	20	L
14.26	0	Payoff	Nurse	5	20	L
23.85	0	Choice	Nurse	5	20	L
26.87	0	Fixation	British	5	20	R
30.88	3.02	Recipient	British	5	20	R
33.90	0	Payoff	British	5	20	R
40.71	0	Choice	British	5	20	R
43.72	0	Fixation	Jewish	15	15	R
46.73	3.02	Recipient	Jewish	15	15	R
49.75	0	Payoff	Jewish	15	15	R
58.10	0	Choice	Jewish	15	15	R
61.12	0	Fixation	Drugaddiction	15	15	R
68.13	3.03	Recipient	Drugaddiction	15	15	R
71.15	0	Payoff	Drugaddiction	15	15	R
80.15	0	Choice	Drugaddiction	15	15	R
83.17	0	Fixation	Farmer	14	6	L
86.18	3.02	Recipient	Farmer	14	6	L
89.21	0	Payoff	Farmer	14	6	L
96.76	0	Choice	Farmer	14	6	L
99.78	0	Fixation	Arab	15	15	L
103.78	3.02	Recipient	Arab	15	15	L
106.81	0	Payoff	Arab	15	15	L
115.94	0	Choice	Arab	15	15	L
118.96	0	Fixation	Japanese	5	20	R
120.97	3.02	Recipient	Japanese	5	20	R
123.99	0	Payoff	Japanese	5	20	R
130.81	0	Choice	Japanese	5	20	R
133.83	0	Fixation	Irish	15	9	R
137.84	3.02	Recipient	Irish	15	9	R
140.86	0	Payoff	Irish	15	9	R
147.65	0	Choice	Irish	15	9	R
150.68	0	Fixation	Spanish	14	6	R
152.68	3.02	Recipient	Spanish	14	6	R
155.71	0	Payoff	Spanish	14	6	R
162.25	0	Choice	Spanish	14	6	R
165.26	0	Fixation	Spanish	5	5	R
167.27	3.02	Recipient	Spanish	5	5	R
170.29	0	Payoff	Spanish	5	5	R
176.93	0	Choice	Spanish	5	5	R
179.94	0	Fixation	Greek	5	20	R
187.95	3.02	Recipient	Greek	5	20	R
190.97	0	Payoff	Greek	5	20	R
197.98	0	Choice	Greek	5	20	R
200.99	0	Fixation	Drugaddiction	15	9	L
204.99	3.02	Recipient	Drugaddiction	15	9	L
208.02	0	Payoff	Drugaddiction	15	9	L
214.45	0	Choice	Drugaddiction	15	9	L
217.46	0	Fixation	Accountant	14	6	R
220.46	3.02	Recipient	Accountant	14	6	R
223.48	0	Payoff	Accountant	14	6	R
230.09	0	Choice	Accountant	14	6	R
233.10	0	Fixation	Homeless	9	15	L
236.11	3.02	Recipient	Homeless	9	15	L
239.13	0	Payoff	Homeless	9	15	L
245.50	0	Choice	Homeless	9	15	L
248.51	0	Fixation	Jewish	14	6	R
250.52	3.02	Recipient	Jewish	14	6	R
253.54	0	Payoff	Jewish	14	6	R
260.29	0	Choice	Jewish	14	6	R
263.30	0	Fixation	Nurse	6	14	R
272.30	3.02	Recipient	Nurse	6	14	R
275.32	0	Payoff	Nurse	6	14	R
282.30	0	Choice	Nurse	6	14	R
285.31	0	Fixation	Surgeon	5	5	R
288.32	3.02	Recipient	Surgeon	5	5	R
291.34	0	Payoff	Surgeon	5	5	R
297.76	0	Choice	Surgeon	5	5	R
300.77	0	Fixation	Nurse	20	5	R
307.77	3.02	Recipient	Nurse	20	5	R
310.79	0	Payoff	Nurse	20	5	R
317.19	0	Choice	Nurse	20	5	R
320.20	0	Fixation	Homeless	6	14	L
324.21	3.02	Recipient	Homeless	6	14	L
327.23	0	Payoff	Homeless	6	14	L
