onset	duration	event_type	recipient	selfpay	recipientpay	button
0.01	0	Fixation	PrisonInmate	15	15	R
4.01	4.13	Recipient	PrisonInmate	15	15	R
8.14	0	Payoff	PrisonInmate	15	15	R
12.97	0	Choice	PrisonInmate	15	15	R
15.98	0	Fixation	Nurse	6	14	L
20.98	4.13	Recipient	Nurse	6	14	L
25.11	0	Payoff	Nurse	6	14	L
30.38	0	Choice	Nurse	6	14	L
33.39	0	Fixation	Olympicathlete	15	15	L
36.39	4.13	Recipient	Olympicathlete	15	15	L
40.52	0	Payoff	Olympicathlete	15	15	L
44.78	0	Choice	Olympicathlete	15	15	L
47.79	0	Fixation	Drugaddiction	20	5	L
50.79	4.13	Recipient	Drugaddiction	20	5	L
54.92	0	Payoff	Drugaddiction	20	5	L
62.89	0	Choice	Drugaddiction	20	5	L
65.90	0	Fixation	Arab	20	5	R
67.90	4.13	Recipient	Arab	20	5	R
72.03	0	Payoff	Arab	20	5	R
77.96	0	Choice	Arab	20	5	R
80.97	0	Fixation	Jewish	5	20	R
87.97	4.13	Recipient	Jewish	5	20	R
92.10	0	Payoff	Jewish	5	20	R
96.04	0	Choice	Jewish	5	20	R
99.05	0	Fixation	Japanese	14	6	R
101.06	4.13	Recipient	Japanese	14	6	R
105.18	0	Payoff	Japanese	14	6	R
110.02	0	Choice	Japanese	14	6	R
113.03	0	Fixation	Welfarerecipient	20	5	R
116.04	4.13	Recipient	Welfarerecipient	20	5	R
120.16	0	Payoff	Welfarerecipient	20	5	R
124.58	0	Choice	Welfarerecipient	20	5	R
127.59	0	Fixation	Irish	20	5	R
130.59	4.13	Recipient	Irish	20	5	R
134.72	0	Payoff	Irish	20	5	R
139.99	0	Choice	Irish	20	5	R
143.01	0	Fixation	Accountant	20	5	R
154.01	4.13	Recipient	Accountant	20	5	R
158.14	0	Payoff	Accountant	20	5	R
163.50	0	Choice	Accountant	20	5	R
166.51	0	Fixation	Arab	9	15	R
168.51	4.13	Recipient	Arab	9	15	R
172.64	0	Payoff	Arab	9	15	R
176.90	0	Choice	Arab	9	15	R
179.91	0	Fixation	Greek	6	14	R
182.91	4.13	Recipient	Greek	6	14	R
187.04	0	Payoff	Greek	6	14	R
191.96	0	Choice	Greek	6	14	R
194.97	0	Fixation	Nurse	9	15	L
196.98	4.13	Recipient	Nurse	9	15	L
201.10	0	Payoff	Nurse	9	15	L
205.95	0	Choice	Nurse	9	15	L
208.96	0	Fixation	Arab	15	9	R
211.96	4.13	Recipient	Arab	15	9	R
216.09	0	Payoff	Arab	15	9	R
220.88	0	Choice	Arab	15	9	R
223.89	0	Fixation	Irish	14	6	R
226.89	4.13	Recipient	Irish	14	6	R
231.02	0	Payoff	Irish	14	6	R
236.15	0	Choice	Irish	14	6	R
239.16	0	Fixation	Surgeon	9	15	L
243.16	4.13	Recipient	Surgeon	9	15	L
247.29	0	Payoff	Surgeon	9	15	L
252.14	0	Choice	Surgeon	9	15	L
255.15	0	Fixation	Japanese	6	14	R
259.16	4.13	Recipient	Japanese	6	14	R
263.29	0	Payoff	Japanese	6	14	R
269.41	0	Choice	Japanese	6	14	R
272.42	0	Fixation	Stay-at-homeparent	20	5	R
275.43	4.13	Recipient	Stay-at-homeparent	20	5	R
279.56	0	Payoff	Stay-at-homeparent	20	5	R
285.65	0	Choice	Stay-at-homeparent	20	5	R
288.66	0	Fixation	Farmer	6	14	R
292.66	4.13	Recipient	Farmer	6	14	R
296.79	0	Payoff	Farmer	6	14	R
303.97	0	Choice	Farmer	6	14	R
306.99	0	Fixation	Elderly	5	20	R
309.99	4.13	Recipient	Elderly	5	20	R
314.12	0	Payoff	Elderly	5	20	R
319.57	0	Choice	Elderly	5	20	R
322.58	0	Fixation	PrisonInmate	15	9	L
326.58	4.13	Recipient	PrisonInmate	15	9	L
330.71	0	Payoff	PrisonInmate	15	9	L
336.04	0	Choice	PrisonInmate	15	9	L
339.05	0	Fixation	British	15	9	R
342.05	4.13	Recipient	British	15	9	R
346.18	0	Payoff	British	15	9	R
350.87	0	Choice	British	15	9	R
353.88	0	Fixation	Stay-at-homeparent	15	15	R
356.88	4.13	Recipient	Stay-at-homeparent	15	15	R
361.01	0	Payoff	Stay-at-homeparent	15	15	R
365.92	0	Choice	Stay-at-homeparent	15	15	R
