onset	duration	event_type	recipient	selfpay	recipientpay	button
0.00	0	Fixation	Arab	6	14	R
4.01	4.64	Recipient	Arab	6	14	R
8.65	0	Payoff	Arab	6	14	R
14.80	0	Choice	Arab	6	14	R
17.81	0	Fixation	Greek	15	15	R
20.82	4.64	Recipient	Greek	15	15	R
25.46	0	Payoff	Greek	15	15	R
31.74	0	Choice	Greek	15	15	R
34.75	0	Fixation	Homeless	9	15	L
37.76	4.64	Recipient	Homeless	9	15	L
42.40	0	Payoff	Homeless	9	15	L
48.61	0	Choice	Homeless	9	15	L
51.62	0	Fixation	Spanish	15	15	R
58.63	4.64	Recipient	Spanish	15	15	R
63.27	0	Payoff	Spanish	15	15	R
69.39	0	Choice	Spanish	15	15	R
72.40	0	Fixation	Spanish	9	15	R
74.41	4.64	Recipient	Spanish	9	15	R
79.05	0	Payoff	Spanish	9	15	R
85.21	0	Choice	Spanish	9	15	R
88.22	0	Fixation	Farmer	9	15	L
90.23	4.64	Recipient	Farmer	9	15	L
94.87	0	Payoff	Farmer	9	15	L
101.11	0	Choice	Farmer	9	15	L
104.12	0	Fixation	Drugaddiction	20	5	L
106.12	4.64	Recipient	Drugaddiction	20	5	L
110.76	0	Payoff	Drugaddiction	20	5	L
117.13	0	Choice	Drugaddiction	20	5	L
120.14	0	Fixation	Jewish	15	9	R
123.15	4.64	Recipient	Jewish	15	9	R
127.79	0	Payoff	Jewish	15	9	R
134.09	0	Choice	Jewish	15	9	R
137.10	0	Fixation	Surgeon	5	5	R
139.11	4.64	Recipient	Surgeon	5	5	R
143.75	0	Payoff	Surgeon	5	5	R
150.22	0	Choice	Surgeon	5	5	R
153.23	0	Fixation	Drugaddiction	5	20	NA
157.23	4.64	Recipient	Drugaddiction	5	20	NA
161.87	0	Payoff	Drugaddiction	5	20	NA
172.57	0	Timeout	Drugaddiction	5	20	NA
175.57	0	Fixation	Greek	5	5	R
181.58	4.64	Recipient	Greek	5	5	R
186.22	0	Payoff	Greek	5	5	R
192.28	0	Choice	Greek	5	5	R
195.29	0	Fixation	Accountant	14	6	L
199.29	4.64	Recipient	Accountant	14	6	L
203.94	0	Payoff	Accountant	14	6	L
210.13	0	Choice	Accountant	14	6	L
213.14	0	Fixation	Olympicathlete	15	15	R
216.14	4.64	Recipient	Olympicathlete	15	15	R
220.78	0	Payoff	Olympicathlete	15	15	R
226.95	0	Choice	Olympicathlete	15	15	R
